"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH25_S143"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH34A_S98"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH58_S113"	"BH60_S115"	"BH61_S116"	"FH1_S162"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH9_S170"
"mphE_ARO:3003741_ABI20451.1"	0.0056276559090387	0.000845792862599585	0.00173167092924126	0.00337741751990899	0.00137942393609355	0.00110694822888283	0.00141253820273776	0.00498222305389222	0.00716985326811916	0.00262298592152454	0.00848566017599113	0.00155008719240457	0.00216108671789243	0.0019805656990778	0.00174443959877889	0.0169440242057489	0.0136850054334813	0.0105169015717385	0.00281130392566416	0.00168918918918919	0.00781177489713207	0.0206581031145522	0.00574410640187001	0.00232270884240488	0.00551873069194085	0.000986674353118556	0.0245101101601383	0.0118924556943164	0.000375486650461453	0.00566290283831554	0.00623690250474005	0.00820598496388384	0.00145552973621715	0.000468522674031514	0.000322393448965117	0.00115272954972391	0.000645291389393023	0.0109850779142118	0.000784858272708063	5.19615484541439e-05	0.000134205670189565	0.00154311065389314	0.00160771704180064	0.00144134757315273	0.00301229564312512	0.00324987074377724	0.00795854155099019	0.00217090242167908	0.0010018367006178	0.0077950247407307	0.00050559768869628	0.00924823734090285	0.0264065910851349	0.00708059989964504	0.00528625736241863	0.00468780949446486	0.0138379522855306	0.0207022192779066	0.000937664091215963	0.025419694052868	0.0377566545231216	0.0136964438576382	0.00492919176903216	0.000288454604456624	0.0705978462681025	0.00583521744912887	0.00298280913551484
"vanSG_ARO:3002937_ABA71728.1"	0	0	2.66410912190963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38711316345079e-05	1.14134404674945e-05	0	2.34617866150507e-05	0	0	1.49965507933175e-05	1.10862286867253e-05	4.16484454717728e-05	2.79384237141341e-05	3.95249105748898e-05	4.57608310166913e-05	4.98952200379204e-05	0	0	2.46590881069218e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89468274298021e-05	8.80339811167111e-05	7.56172256039926e-05	0	5.62598454729578e-05	2.07000765902834e-05	0	2.90178895288946e-05	0	0	0	1.66245511371193e-05	0
"SHV-9_ARO:3001068_AAB37395.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06308926987271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"rmtC_ARO:3000861_AIA09786.1"	0	0	0	0	0	0	0	0	0	0	2.09264122712482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FosD_ARO:3004674_BAG12271.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14320924151825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NPS-1_ARO:3004239_AAK14791"	0.000918800964741013	0.000300120048019208	7.9923273657289e-05	0.000711035267349261	0	0.000227066303360581	0.0210596604771811	0.000537986526946108	0.000222321031569586	0.000481772924361651	0.000491770688374332	0.000616511951524546	0.000377332601536773	4.12617853974541e-05	0.000452883357375289	0.00172898206181111	0.000810417549223657	0.000281554845227645	0.000124194149326529	0.000102720964207451	0.000510472419020512	0.000175963399612881	0.000597966912497508	0.000322225504148653	7.49827539665877e-05	4.43449147469014e-05	0.000822556798067512	0.000223507389713072	0.000948597853797356	0.000503369141183604	0.00026943418820477	0.000196550538057098	0.000255356094073185	7.39772643207654e-05	0.00183764265910117	0.00106734217567029	0.000967937084089534	0.00129398160894224	0.000150934283213089	0.000363730839179008	0	0.000278617201397372	0.00175688666423575	0.000955109837631328	0.000766766163704576	0.00142797350862939	0.00209760009871059	0.00209604371748325	0.00763900484221072	0.00145733071239748	0.000866738894907909	0.00109880047614687	0.00138487899913152	0.00120797636083183	0.00177840139661614	0.000440169905583555	0.0259178040757685	0.0196349048618012	0.000318805791013427	4.14001531805668e-05	9.77066845330318e-05	2.90178895288946e-05	0	0	1.48533234311177e-05	0	0.00107663525009707
"APH(2'')-IIa_ARO:3002635_AAK63040.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31240994385465e-05	1.12903772115026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03307118370639e-05	0.000275315235945157	0	0	3.35514175473914e-05	0.000150024646906277	0.000182318427420691	0.000191021967526266	0.00158830133910234	0.000541645123962873	0.000987105928804985	0.000524010929370813	0.000354817164802137	0.00213515895072189	0.000975081256771398	0.00485303543631536	0.000821538389315306	0.00091062833355015	0.00132156434060466	0.00167264564121751	0.000151234451207985	0.000257627617680615	0.000468832045607981	0.000144900536131984	0	2.90178895288946e-05	0	0	2.97066468622354e-05	0	0
"vanXD_ARO:3003070_AAM09852.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54688611824398e-05	0	0	0	0	0	8.32968909435455e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46202329074033e-05	2.05647068501039e-05	0	0	3.38914119162204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66245511371193e-05	1.76497581983127e-05
"OKP-A-5_ARO:3002422_CAJ19602.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12903772115026e-05	1.14134404674945e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42312290089372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"mdtP_ARO:3003550_BAE78082.1"	0.000143562650740783	0	7.9923273657289e-05	3.5551763367463e-05	0	0	0	0.000210516467065868	5.55802578923966e-05	0.000133825812322681	0.00255302229709228	1.76146271864156e-05	0	0.000391986961275814	0	0.000259347309271666	0.00128930064649218	0.000645919939051657	0.0029806595838367	0.000490777940102264	1.54688611824398e-05	0.00111443486421491	0.000289923351513943	0.000228243065438629	4.49896523799526e-05	0.000842553380191127	0.00026030278419858	0.00177874630979987	7.90498211497797e-05	0.000526249556691949	0.000578784552439876	7.37064517714117e-05	0	0.000493181762138436	3.22393448965117e-05	1.42312290089372e-05	0	5.50630471890314e-05	9.05605699278534e-05	0	3.35514175473914e-05	8.572836966073e-05	1.65744024927901e-05	1.73656334114787e-05	0.00027384505846592	0	0.000390729430151973	0	4.1743195859075e-05	0.000508371178743306	3.61141206211629e-05	0	2.34725254090088e-05	7.43370068204204e-05	6.52624365730695e-05	0.000176067962233422	0	9.20098634573626e-05	7.5013127297277e-05	0.000455401684986234	0.000167497173485197	4.35268342933418e-05	0.000326004746629111	0.00162255715006851	0.00032677311548459	0.00329166112514962	5.2949274594938e-05
"aadA27_ARO:3004682_CTQ57092.1"	0	0	2.66410912190963e-05	0	0	0	2.56825127770501e-05	0	5.55802578923966e-05	2.67651624645362e-05	1.04632061356241e-05	8.8073135932078e-05	0	0	0	2.16122757726389e-05	0.000110511483985044	1.65620497192733e-05	0	0	1.54688611824398e-05	1.17308933075254e-05	0	1.34260626728606e-05	1.49965507933175e-05	1.10862286867253e-05	1.04121113679432e-05	4.65640395235567e-05	0	1.14402077541728e-05	6.98533080530885e-05	0	2.55356094073185e-05	0	0	0	0	0	0	0.000311769290724864	0	0	3.31488049855803e-05	0	8.2153517539776e-05	7.38606987222099e-05	0	0	0	0	0.000108342361863489	0	0	0	0	0	5.67129192029944e-05	0	1.87532818243193e-05	0.00786602910430769	0.00118643831218682	0.00123326030497802	0.000991054429752497	0.000120189418523593	7.42666171555886e-05	0.00719843064237266	0.000882487909915634
"vanXO_ARO:3002954_AHA41501.1"	0	0	0	0	0	0	0	0	0	0	0	1.76146271864156e-05	0	0	0	0	0	0	1.12903772115026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000724502680659918	0.00115852211660595	0.00031919678481784	0	0	0	0	0
"GES-14_ARO:3002343_ADC91899.1"	0.00025841277133341	2.72836407290189e-05	0.000346334185848252	0.000248862343572241	0.000185295752609582	0.00105018165304269	0.000154095076662301	0.000116953592814371	5.55802578923966e-05	0.000642363899148868	0.0005650131313237	0.00207852600799704	0.000274423710208562	0.00123785356192362	0.00317018350162703	0.00213961530149125	0.000331534451955132	0.000347803044104738	0.00106129545788125	0.00254519722425128	0.00058781672493271	0.00119655111736759	0.000670447750375994	0.00169168389678043	4.49896523799526e-05	0.00545442451386887	0.000416484454717728	0.000167630542284804	1.97624552874449e-05	0.00036608664813353	0.00102784153278116	0.000122844086285686	0.00168535022088302	0.000345227233496905	3.22393448965117e-05	0.0068452211532988	0.00020165355918532	0.000330378283134189	3.01868566426178e-05	2.5980774227072e-05	3.35514175473914e-05	0.00145738228423241	0.00339775251102198	0.00291742641312842	0.000219076046772736	0.00110791048083315	0.00234437658091184	0.00119773926713329	0.00110619469026549	0.00138954788856504	0.00111953773925605	0.000396789060830815	0.000445977982771166	0.00542660149789069	0.00122367068574505	0.000440169905583555	0.00444251200423456	0.00564940561628207	0.000318805791013427	0.00662402450889068	0.00108873162765378	0.000507813066755655	0.000404245885820098	0.000108170476671234	5.94132937244708e-05	0.00152945870461498	0.0019414734018144
"OXA-209_ARO:3001809_AEM66528.1"	0	0	0	0	0	0	0	2.33907185628743e-05	0	0	0	8.8073135932078e-05	0	2.06308926987271e-05	0	2.16122757726389e-05	3.6837161328348e-05	0	0	1.14134404674945e-05	0.000278439501283915	0.000117308933075254	0.000597966912497508	1.34260626728606e-05	0	2.21724573734507e-05	1.04121113679432e-05	5.58768474282681e-05	0	8.00814542792097e-05	1.99580880151681e-05	0	0	2.46590881069218e-05	0	0	0	0	0	0.00025980774227072	0	0	0.000116020817449531	0	2.7384505846592e-05	0	2.05647068501039e-05	7.48587041958304e-05	2.08715979295375e-05	3.38914119162204e-05	0	0	0	3.71685034102102e-05	0	2.20084952791778e-05	0	1.84019726914725e-05	0	0	1.39580977904331e-05	4.35268342933418e-05	0	0	1.48533234311177e-05	6.64982045484772e-05	7.05990327932507e-05
"LEN-21_ARO:3002468_CAP12349.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60803797303289e-05	0	0	0	0
"tet(W/N/W)_ARO:3004442_AMP42147.1"	0.000373262891926037	0.000272836407290189	0.000586104006820119	0.000106655290102389	0.000144118918696341	0.000170299727520436	2.56825127770501e-05	0.00016373502994012	0	0.000240886462180825	3.13896184068722e-05	7.04585087456624e-05	3.43029637760703e-05	0.000123785356192362	0	0	5.52557419925221e-05	0.00147402242501532	0.00100484357182373	2.2826880934989e-05	0.000448596974290753	0.000258079652765558	5.43606284088644e-05	6.71303133643028e-05	0.000524879277766114	1.10862286867253e-05	0.000531017679765103	0.000931280790471135	0.000513823837473568	0.000583450595462814	0.000718491168546053	0.00027025698982851	0.000383034141109778	0.00108499987670456	0	0	0.00020165355918532	0.000137657617972579	0.00054336341956712	0	0	0.000492938125549197	3.31488049855803e-05	3.47312668229574e-05	0.0006846126461648	0.000172341630351823	0.000329035309601662	3.74293520979152e-05	0.000104357989647687	0.000982850945570393	0.00075839653304442	0.00125141165338949	0.000211252728681079	0.000594696054563363	0.000261049746292278	0.000770297334771222	0.000189043064009981	0.000276029590372088	0.00101267721851324	0.000683102527479352	0.000167497173485197	0.000986608243982415	0.000247763607438124	8.41325929665152e-05	0.000787226141849239	0.000797978454581726	0.000688340569734195
"CMY-39_ARO:3002050_BAF95726.1"	0	0	0	0	0	0	5.13650255541002e-05	0	0	0	0.000240653741119354	3.52292543728312e-05	0	0	0	4.32245515452777e-05	3.6837161328348e-05	0	1.12903772115026e-05	1.14134404674945e-05	1.54688611824398e-05	0	0	0.000107408501382884	2.99931015866351e-05	0	2.08242227358864e-05	0	0	1.14402077541728e-05	9.97904400758407e-06	0	5.1071218814637e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.46202329074033e-05	0	0	0	0	0	0	0	5.57527551153153e-05	0	0	0	0	0	0	0	0	0.000339044936494275	1.20189418523593e-05	0	0.000664982045484772	5.2949274594938e-05
"OXA-482_ARO:3003639_AKF41839.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65620497192733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BJP-1_ARO:3000856_AND91341.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49965507933175e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bacillus_ARO:3003324_CAX52582.1"	0	0	0	0	0	0	0	2.33907185628743e-05	0	0	0	1.76146271864156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22282412423257e-05	0	0	0	0	8.80339811167111e-05	0	0	0	0	0	0	0	0	0	0	0
"SHV-188_ARO:3003155_CEA29751.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17308933075254e-05	0	0	0	2.21724573734507e-05	0	9.31280790471135e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08715979295375e-05	0	0	0	0	0	0	0	0	1.84019726914725e-05	0	2.07000765902834e-05	0	0	0	0	0	0	0
"CTX-M-94_ARO:3001954_ADK11041.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14134404674945e-05	0	0	0	0	1.49965507933175e-05	0	0.000104121113679432	0	0	1.14402077541728e-05	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cphA6_ARO:3003102_AAP69914.1"	0	0	0	0	0	0	0	0	0	0	0.000167411298169985	0	3.43029637760703e-05	0	0	0	0	0	1.12903772115026e-05	0	0	0	0	4.02781880185817e-05	0	0	0	0	0	0	1.99580880151681e-05	0	0	0	0	2.84624580178744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76497581983127e-05
"IND-3_ARO:3002259_AAG29761.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99931015866351e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30401898651644e-05	0	0	0	0
"vmlR_ARO:3004476_NP_388442.1"	5.74250602963133e-05	0	0	0	0	2.83832879200727e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04121113679432e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-380_ARO:3001566_AHL30280.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48368273179166e-05	3.6837161328348e-05	0	0	0	0	0	0	0	0	2.21724573734507e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26312182865347e-05	0	0	0	0	0	0	0	0	0	0	0	0
"OXA-183_ARO:3001475_ADV41666.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8418580664174e-05	0	0	0	0	0	0	0	1.49965507933175e-05	0	0	0	0	0	0	2.45688172571372e-05	0	0	0	1.42312290089372e-05	0	0	0	0	0	0	0	0	0	0	4.11294137002077e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erm(31)_ARO:3000598_AAC69327.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14402077541728e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08715979295375e-05	0	0	0	0	0	1.63156091432674e-05	0	1.89043064009981e-05	0	0	0	0	0	0	0	0	0	0
"OXA-31_ARO:3001425_AAK52604.1"	0.000143562650740783	2.72836407290189e-05	5.32821824381927e-05	0.000177758816837315	2.05884169566202e-05	8.5149863760218e-05	0.000128412563885251	0.00032747005988024	0.000111160515784793	0.000107060649858145	0.0159982421813692	0.000352292543728312	6.86059275521405e-05	0.000515772317468177	0.00306954275554363	0.0011670628917225	0.00176818374376071	0.0021696285132248	0.0055548655880593	0.0041659057706355	0.000572347863750271	0.00269810546073083	0.000525486074619023	0.00659219677237453	0.00292432740469692	0.00159641693088845	0.00167634993023885	0.00277521675560398	5.92873658623347e-05	0.000972417659104689	0.000788344476599142	0.000171981720799961	0	0	0.000354632793861629	0.00169351625206353	0.000322645694696511	0.00038544133032322	0.000120747426570471	0.000155884645362432	0.0109377621204496	0.00117876508283504	0.00195577949414924	0.00147607883997569	0.00054769011693184	0.000787847453036906	0.00154235301375779	0.00093573380244788	0.0005009183503089	0.000305022707245984	0.00122788010111954	9.15667063455728e-05	0.000774593338497289	0.013436413982791	0.00347522474751595	0.000528203886700266	0.0041211387954176	0.00489492473593169	0.000168779536418873	0.000227700842493117	8.37485867425987e-05	2.90178895288946e-05	9.12813290561511e-05	1.20189418523593e-05	1.48533234311177e-05	3.32491022742386e-05	0.000247096614776378
"CTX-M-38_ARO:3001900_AAV70602.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49965507933175e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BEL-2_ARO:3002386_ACV69996.1"	2.87125301481567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"arnA_ARO:3002985_AAG06942.1"	2.87125301481567e-05	8.18509221870566e-05	0.000692668371696505	0.000248862343572241	4.11768339132404e-05	0.000141916439600363	0.000128412563885251	0.000187125748502994	5.55802578923966e-05	0.000883250361329693	0.00453056825672523	0.000317063289355481	3.43029637760703e-05	0.0012172226692249	0.000201281492166795	0.000540306894315971	0.000331534451955132	0.00481955646830852	0.0012645222476883	0.00477081811541271	0.000232032917736596	0.00148982345005572	0.000597966912497508	0.00420235761660535	0.00293932395549024	0.00110862286867254	0.000239478561462693	0.00089402955885229	7.90498211497797e-05	0.000205923739575111	0.000389182716295779	9.8275269028549e-05	0.000408569750517096	0.00027124996917614	0.000644786897930234	0.00284624580178744	0.000766283524904215	0.000110126094378063	0.000301868566426178	0.000363730839179008	0.00144271095453783	0.00117876508283504	0.000397785659826963	0.000677259703047669	0.000301229564312512	0.000418543959425856	0.000431858843852181	0.000486581577272897	0.000146101185506762	0.000305022707245984	0.000794510653665583	0.000183133412691146	7.04175762270263e-05	0.000557527551153153	0.00190892626976228	0.000330127429187666	0.00020794737041098	0.000128813808840308	0.000375065636486385	0.00157320582086154	0.000251245760227796	4.35268342933418e-05	0.00163002373314555	0.00269224297492849	0.000341626438915707	0.00123021678414683	0.00488898302093261
"OXA-337_ARO:3001525_RIL13772.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"kdpE_ARO:3003841_AAC73788.1"	2.87125301481567e-05	0	0.000106564364876385	3.5551763367463e-05	2.05884169566202e-05	0.000141916439600363	0	0.000210516467065868	5.55802578923966e-05	2.67651624645362e-05	0.00798342628148117	0	0	0.00035072517587836	1.67734576805663e-05	0.000216122757726389	0.0014919050337981	0.000579671740174564	0.00238226959162706	0.00210007304601899	0.000247501778919036	0.00104404950436976	0.000543606284088644	0.00120834564055745	0.000359917219039621	0.00124165761291324	0.00022906645009475	0.00182531034932342	7.90498211497797e-05	0.00036608664813353	0.000598742640455044	7.37064517714117e-05	7.66068282219555e-05	0.000123295440534609	0.00019343606937907	0.00169351625206353	8.06614236741279e-05	8.25945707835472e-05	0.000120747426570471	0	0.00473074987418218	0.000192888831736642	4.97232074783704e-05	0.000121559433880351	0.000219076046772736	2.46202329074033e-05	0.000329035309601662	7.48587041958304e-05	0	0.000406696942994645	0	6.10444708970485e-05	7.04175762270263e-05	0.000390269285807207	0.000179471700575941	0.000242093448070955	1.89043064009981e-05	3.68039453829451e-05	0.000112519690945916	0.0019872073526672	0.000390826738132127	5.80357790577891e-05	0.000756331012179537	0.00304079228864691	0.00019309320460453	0.00307554196036707	0.000247096614776378
"ADC-8_ARO:3003854_CAL25116.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67734576805663e-05	0	0	1.65620497192733e-05	0	0	0	0	0	0	0	3.3258686060176e-05	0	0	0	0	9.97904400758407e-06	2.45688172571372e-05	0	0	0	0	0	0	6.03737132852356e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07000765902834e-05	1.39580977904331e-05	0	0	0	0	0	0
"QnrB13_ARO:3002727_ABX72042.1"	0	0	0	0	0	0	0	0	0	0	0.00111956305651178	0	0	2.06308926987271e-05	0.000234828407527928	6.48368273179166e-05	0.000110511483985044	1.65620497192733e-05	0.000225807544230053	5.70672023374726e-05	0	0	0	0.000134260626728606	2.99931015866351e-05	5.54311434336267e-05	1.04121113679432e-05	0.000111753694856536	0	0	3.99161760303363e-05	0	0	0	0	7.11561450446861e-05	0	2.75315235945157e-05	0	0	0.00107364536151652	0	1.65744024927901e-05	3.47312668229574e-05	0	0	2.05647068501039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000455401684986234	1.39580977904331e-05	0	1.30401898651644e-05	0	0	0	0
"cmlB_ARO:3002698_AAD22144.1"	0	0	0	0	0	0	0	0	0	2.67651624645362e-05	4.18528245424963e-05	3.52292543728312e-05	0	0	0	6.48368273179166e-05	1.8418580664174e-05	0	0	0	0	2.34617866150507e-05	0	0	7.49827539665877e-05	0	7.28847795756023e-05	1.86256158094227e-05	0	0	9.97904400758407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109538023386368	9.84809316296132e-05	2.05647068501039e-05	0	0	0	0	0	9.3890101636035e-05	0	0	0	0	0	1.87532818243193e-05	0	0	0	0	0	0	0	0
"vanC_ARO:3000368_AAA24786.1"	0	0	2.66410912190963e-05	0	0	0	2.56825127770501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADC-2_ARO:3003848_AAO43172.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"clbA_ARO:3002814_AGZ55247.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90178895288946e-05	0	0	0	0	0
"QnrS4_ARO:3002793_ACJ24509.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TEM-192_ARO:3001052_AEQ59620.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04121113679432e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ANT(4')-Ib_ARO:3003905_ADA62098.1"	0	0	0	0	0	0	0	0	0	0	1.04632061356241e-05	0	0	2.06308926987271e-05	0	0	1.8418580664174e-05	3.31240994385465e-05	2.25807544230053e-05	0	0	2.34617866150507e-05	0	0	0	0	4.16484454717728e-05	6.51896553329794e-05	0	3.43206232625184e-05	4.98952200379204e-05	0	0	0	0	0	0	2.75315235945157e-05	0	0	0	0.00017145673932146	0	0	2.7384505846592e-05	0	0	0	0	0.000101674235748661	0	0.000244177883588194	2.34725254090088e-05	3.71685034102102e-05	3.26312182865347e-05	2.20084952791778e-05	0	0	0	0.00418141547123724	0	0	0	0	0	0	0
