GENE	BFH12_S130	BH09_S83	BFH35_S153	CP1	SWESTP30	CP5	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	SWE41a	IRL69_2	SWE41a_1	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	ESP75	SWESTP53	BFH15_S133	AHMA4	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	FIN25_1	BFH6_S125	ESP75_2	SWESTP33	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	SWESTP31	BH34A_S98	ASMA1	DEU27_1	BH20_S88	BFH17_S135	BH31_S95	DEU27	BH11_S85	BFH36_S154	ESP75_1	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	IRL69	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	AHMA5	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	AHMA2	BFH4_S124	AHMA3	BFH10_S128	BFH39_S158	CP7	JTH	BFH19_S137	CP6	BH37_S102	FH8_S169	Seafield	SWE41a_2	BH04_S79	CP8	BH25_S91	SWE41	BH01_S76	BFH23_S141	BH58_S113	SWESTP49	ASMA3	CP4	FIN25	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	SWESTP57	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	IRL69_1	FH7_S168	BFH16_S134	DEU27_2	FH4_S165	SWESTP35	BH02_S77	BH29_S93	SWESTP37	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	ASMA2	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	CP3	BH24_S90	FIN25_2	BH34B_S99	AHMA1	BFH38A_S156	BH49_S110	BFH30_S148
2496_tnpA_CP001846.1	1	0	2	31	0	14	0	1	0	1	7	1	1	57	3	12	0	5	0	0	3	89	14	2	0	9	1	0	5	0	1	0	0	0	0	0	2	1	0	0	4	0	1	1	0	3	1	0	1	4	1	0	2	2	7	51	7	1	0	0	0	0	16	2	6	1	1	0	174	0	141	0	263	23	4	113	44	0	131	1	1	0	24	2	6	0	0	2	0	0	1	2	0	0	0	11	0	0	0	4	21	6	0	1	1	1	0	0	31	0	170	5	2	19	0	0	1	0	1	0	0	1	11	0	2	34	5	1	0	2	0	2	5	19	6	2	487
40_Rep7_17_repC(pS0385-1)_AM990993.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
680_IS91_CXBJ01000306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
162_IncT_1__AP004237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1641_tnpA9_HG916826.1	0	0	13	0	7	1	1	1	1	0	0	1	1	2	0	19	9	2	0	0	3	0	1	2	0	0	0	0	2	7	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1	0	0	15	0	0	0	0	6	9	1	7	4	0	1	0	0	5	5	16	0	2	0	3	0	17	0	1	0	1	0	0	0	28	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	8	0	9	3	1	7	0	0	0	2	0	5	0	49	0	0	5	12	0	0	16	0	0	0	42	8	0	0	10	16	0	0	0	0	0	0	7	27	5	0
210_IncFII(pECLA)_1_pECLA_CP001919	0	517	32	1	0	0	0	0	0	1	0	1	0	4	0	0	731	3	0	0	0	0	70	0	5	0	0	1	0	0	0	0	0	2	1	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	22	2	3	0	0	0	5	1	0	0	0	0	0	0	0	1	1	4	0	0	1	3	2	1	0	0	3	0	0	12	1	0	3	0	0	0	0	2	1	1	0	0	0	0	0	0	5	24	0	1	0	0	0	7	0	3	2	1	1	0	0	0	99	2	2	0	1	0	1	0	0	0	13	46	0	2	0	0	0	1	1	1	2	3
2616_IS91_LRLA01000044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_rep16_1_CDS8(pSAS)_BX571858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
73_rep16_2_CDS6(pSJH101)_CP000737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_rep16_3_rep(Saa6159)_CP002115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
75_rep16_4_unknown(SAP056A)_GQ900478.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
76_rep16_5_unknown(pWBG759)_GQ900401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
776_tniA_L29404.2	65	2	599	123	17	248	7	218	23	124	8	1	10	102	11	4	22	5	5	54	174	253	150	17	98	57	3	68	6	25	102	1	75	18	48	2	64	7	0	40	155	0	0	1	10	252	3	1	160	3	4	44	79	12	146	89	8	94	689	50	96	495	40	87	85	58	42	18	208	23	381	31	65	105	81	329	144	96	13	23	3	1	202	1	7	87	36	941	1	2	20	11	5	0	73	37	14	16	1	109	55	51	24	57	50	1	50	0	84	8	36	19	0	53	16	121	102	17	12	806	46	63	140	54	6	122	33	20	41	154	4	10	193	139	102	150	93
77_rep16_6_unknown(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78_rep16_7_rep(pBORa53)_AY917098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188_IncFIB(pQil)_1_pQil_JN233705	0	0	0	22	4	21	0	0	4	0	2	0	2	3	0	0	0	6	0	0	0	0	100	0	0	0	1	0	0	5	0	0	0	0	0	0	113	0	0	0	0	0	3	0	0	1	2	0	0	1	0	0	0	0	0	18	4	0	0	7	0	1	1	0	1	0	0	0	0	2	0	0	0	10	4	0	1	0	0	0	0	0	6	0	9	0	1	0	0	0	0	3	0	0	0	0	0	0	0	33	2	0	0	0	0	0	12	0	12	0	3	0	0	0	0	5	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	3	0	1	0	0	36
191_IncL/M(pMU407)_1_pMU407_U27345	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
1871_tnpA_CP006582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554_tnpAcp1_FJ187822.1	2	1	3093	5	45	11	2	10	30	135	12	9	16	444	0	2	27	23	0	2	375	13	1032	10	116	14	2	10	8	103	2	3	108	8	1	7	220	6	2	86	21	0	4	1	3	13	1	6	434	8	0	33	1	73	261	406	24	6	15	478	15	44	192	8	824	8	133	2	466	2	1364	0	363	36	589	109	0	27	41	77	5	1	30	5	5	74	663	17	0	3	6	9	26	0	3	2	10	40	2	517	117	171	2	3	35	1	40	2	271	12	53	16	1	175	103	765	136	137	1	29	9	109	350	40	13	3252	17	9	6	2	0	11	17	202	887	68	405
931_tnpA_GQ258057.1	0	0	15	3	0	10	0	0	0	3	0	0	1	7	0	0	2	1	0	0	13	4	3	0	0	3	0	0	0	0	0	0	0	0	2	0	15	2	0	0	1	0	1	1	0	0	2	0	13	0	1	0	1	0	0	35	1	1	0	0	0	1	3	91	1	0	0	0	33	1	9	0	5	8	8	42	1	1	24	0	0	0	8	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	34	1	28	2	0	11	0	3	0	0	1	1	0	1	0	1	3	5	1	0	0	3	0	1	2	14	2	0	102
2159_IS91_CP002017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220_IS91_FM954972.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191_tnpA_AEEO01000051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2226_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
420_tnpA_AP013353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385_tniB_CP001856.1	49	2	231	76	8	131	2	36	6	33	6	1	2	41	4	2	0	3	7	32	22	112	79	5	15	9	0	28	1	15	47	0	39	7	9	0	19	1	0	16	17	0	3	1	7	12	0	0	73	1	0	14	13	1	31	31	5	38	154	20	59	16	15	23	68	2	9	286	48	45	116	26	19	120	16	79	45	12	1	9	2	0	95	0	7	12	23	181	4	1	16	2	4	0	443	10	9	7	0	78	6	15	1	29	20	0	10	1	27	1	6	8	0	29	23	43	19	13	3	159	8	20	74	13	3	22	17	4	3	107	0	1	22	71	73	52	34
655_tnpA_DQ393661.1	0	0	0	1	14	1	0	0	0	0	5	0	4	0	0	1	0	6	0	0	1	0	5	0	0	0	0	0	0	2	0	1	0	0	0	0	22	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	11	0	0	4	0	0	1	0	0	0	0	2	0	0	0	1	0	62	0	0	2	3	0	3	0	35	0	0	0	1	0	3	0	0	0	0	1	1	6	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	18	1	0	0	0	0	0	0	0	0	0	9	0	4	0	0	1	0	5	0	3	10	0	0
715_tniB_EU591509.1	20	2	19	23	69	63	0	29	5	31	19	1	19	15	10	11	9	10	15	26	17	1	11	7	5	28	1	101	1	45	0	0	30	2	3	1	14	0	0	75	9	1	3	1	3	1	7	3	6	12	0	9	13	19	24	10	30	3	702	23	2	20	9	288	32	1	18	1	25	0	97	6	0	19	17	21	60	7	13	47	7	0	14	1	46	5	51	969	11	0	11	10	1	0	36	2	13	9	0	7	24	42	122	80	7	1	14	0	8	13	14	1	0	11	72	4	18	48	2	843	10	8	75	11	0	1	34	8	3	32	1	19	7	151	41	20	6
1555_tnpA_AJ849659.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2067_IS26_KF056330.2	0	0	148	0	0	0	5	7	8	173	0	0	0	9	0	0	0	0	0	1	92	141	5	7	84	1	0	3	0	0	1	0	14	4	0	0	33	1	0	1	0	0	0	0	0	9	2	0	61	0	0	51	0	0	76	32	0	2	131	26	3	55	4	2	12	1	6	0	148	0	37	1	7	0	19	182	1	36	2	5	0	0	18	2	0	9	226	162	0	1	0	0	1	0	0	0	0	0	0	355	3	94	0	0	41	1	47	2	145	0	0	1	1	25	0	106	108	0	3	236	2	85	735	63	1	62	3	2	1	0	1	1	5	86	15	113	145
1160_tnpA_ISSod36_AE014300.1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	0
23_rep6_1_repA(p703/5)_AF109375	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0
226_pXuzhou21_1__CP001927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2306_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283_IS91_CP000036.1	0	3	1	8	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	1	0	0	1	0	2	0	0	0	3	0	14	0	4	1	3	8	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	3	1	0	1	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	2
999_tnpA_rve_CEGG01000033.1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	1	4	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	4	1	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	1	0	4	2	1	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	34	0	1	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	15
110_rep21_8_rep(SAP071A)_GQ900485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115_rep21_13_rep(SAP101A)_GQ900495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2526_tnpA_EU402605.1	0	0	0	2	2	0	0	0	0	0	3	3	2	1	0	0	0	1	0	0	2	0	1	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	1	0	0	0	6	5	2	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	2
670_istA_CBVQ010000196.1	30	3	88	12	3	38	6	58	3	88	2	1	0	25	5	2	4	5	17	2	39	312	13	13	16	25	6	33	8	8	5	0	54	6	53	0	6	6	1	7	25	0	0	1	1	11	0	1	47	12	0	15	55	0	92	54	1	37	29	17	50	98	34	12	40	10	19	971	99	150	176	16	31	36	30	67	12	48	4	0	1	0	30	2	7	11	15	36	5	3	7	2	5	1	1330	3	9	9	2	94	33	32	7	103	25	1	1	4	29	3	12	58	0	17	5	18	38	7	9	39	34	40	33	44	2	87	3	6	33	4	0	6	21	75	39	57	68
982_tnpA_JX296013.1	27	187	464	145	10	142	18	94	50	197	4	5	3	330	7	10	217	10	0	10	569	39	368	31	74	37	0	36	11	9	6	5	31	4	12	2	183	5	0	3	30	0	3	4	5	31	3	3	134	16	4	35	19	10	56	169	16	4	93	78	5	59	65	62	112	13	32	7	579	4	630	6	308	107	136	1152	166	42	29	8	2	1	113	18	6	10	71	166	0	2	28	16	6	0	37	24	1	14	0	289	53	118	12	36	34	0	12	0	160	9	28	7	1	32	5	373	96	2	26	218	10	53	143	74	21	328	50	10	30	119	1	10	27	308	107	121	435
1596_IS91_LRKD01000119.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1656_IS91_FN545151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
624_tnpA_CP003901.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
