GENE	BFH12_S130	BH09_S83	BFH35_S153	CP1	SWESTP30	CP5	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	SWE41a	IRL69_2	SWE41a_1	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	ESP75	SWESTP53	BFH15_S133	AHMA4	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	FIN25_1	BFH6_S125	ESP75_2	SWESTP33	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	SWESTP31	BH34A_S98	ASMA1	DEU27_1	BH20_S88	BFH17_S135	BH31_S95	DEU27	BH11_S85	BFH36_S154	ESP75_1	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	IRL69	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	AHMA5	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	AHMA2	BFH4_S124	AHMA3	BFH10_S128	BFH39_S158	CP7	JTH	BFH19_S137	CP6	BH37_S102	FH8_S169	Seafield	SWE41a_2	BH04_S79	CP8	BH25_S91	SWE41	BH01_S76	BFH23_S141	BH58_S113	SWESTP49	ASMA3	CP4	FIN25	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	SWESTP57	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	IRL69_1	FH7_S168	BFH16_S134	DEU27_2	FH4_S165	SWESTP35	BH02_S77	BH29_S93	SWESTP37	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	ASMA2	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	CP3	BH24_S90	FIN25_2	BH34B_S99	AHMA1	BFH38A_S156	BH49_S110	BFH30_S148
aadA13_2_NC010643	20	0	7	1	3	1	2	169	105	25	1	0	0	14	9	0	0	0	0	51	6	7	1	18	44	13	0	7	11	7	95	7	19	0	4	0	3	6	0	1	23	0	3	0	0	50	1	1	1	8	0	6	23	2	37	17	1	19	8	7	16	18	14	0	8	10	35	36	5	7	27	54	24	3	16	7	0	13	2	3	1	1	2	0	1	442	14	8	0	1	1	1	4	0	4	31	1	6	0	34	4	15	5	6	10	1	2	0	14	2	6	14	0	6	2	14	43	0	7	5	12	70	8	37	2	4	3	5	81	4	0	0	16	2	21	22	10
aadA11_2_AJ567827	0	0	0	0	5	36	0	3	0	1	0	1	2	0	1	0	0	0	11	1	11	1	0	0	1	0	1	1	24	6	0	0	1	0	0	0	100	0	0	8	0	0	3	0	0	0	1	0	0	16	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	7	0	2	1	1	3	5	0	0	0	2	1	0	0	0	0	1	5	0	0	0	0	15	1	0	0	3	0	10	37	0	3	0	0	0	0	1	0	23	0	0	0	0	2	2	0	6	1	0	2	0	0	0	1	1	1	2	0	65	0	0	3	0	1	0	1	1	0	0
aadA10_2_AM087405	0	0	52	54	22	35	1	3	38	7	20	12	11	19	0	3	1	14	0	51	63	6	1	8	0	12	4	1	63	43	12	0	95	7	3	0	32	4	0	23	4	0	6	0	0	7	11	0	0	71	0	4	1	0	35	10	28	17	1	21	9	1	11	41	11	2	75	0	56	0	101	0	6	26	5	53	27	8	29	21	3	0	30	0	49	2	6	0	0	1	33	25	0	0	2	0	1	10	0	9	14	14	3	1	14	1	1	0	9	26	38	2	8	5	36	2	3	24	1	0	1	9	15	6	0	7	81	5	7	47	0	24	4	56	16	3	4
aadA7_2_AB114632	1	0	17	1	2	12	0	0	0	3	1	0	1	4	1	0	0	2	0	1	1	6	4	7	3	17	1	4	17	3	6	0	13	1	0	0	3	0	0	5	3	0	0	0	4	0	1	0	2	13	0	9	16	0	2	22	2	49	5	2	31	4	27	0	10	1	26	0	0	0	0	24	11	1	5	2	0	7	2	1	0	0	0	0	2	0	1	10	0	0	3	4	10	0	0	6	1	1	0	8	4	2	0	5	9	0	0	0	9	2	0	15	0	2	3	2	9	4	9	2	13	3	8	10	0	1	24	40	3	0	0	3	7	1	10	6	8
aadA2_1_NC_010870	175	1	136	50	11	17	67	158	43	173	5	0	6	158	70	5	7	0	0	91	199	220	282	214	288	58	4	178	18	3	23	2	152	5	48	1	241	11	2	7	134	0	5	0	21	133	3	3	67	13	1	181	122	2	113	106	4	12	123	85	64	98	73	3	159	75	99	21	210	61	216	84	133	7	20	124	7	99	7	3	2	3	16	0	9	1439	86	145	0	4	8	12	14	1	111	49	0	31	1	183	106	148	30	159	170	0	14	0	95	0	10	53	0	24	4	245	295	9	88	194	59	222	196	172	5	71	57	28	73	1	1	9	145	60	242	207	103
aadD_2_M19465	0	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	126	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	5	0	22	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	3	2	2
aph(2'')-Ib_2_AF207840	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	1	0	1	0	0	2	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	4	0	0	0	0	0	4	3	0	0	0	0	0	3	0	2	4	0	0	0	2	1	0	1	0	0	0	0	1	12	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	0	0	0	12	0	0	0	0	8	0	0	0	2	0	0	0	0	0	1	0	2	0	17	2	0	1	0	3	0	0	0	0	36	0	0	1	10	2	0	19	1
aph(7'')-Ia_1_X03615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(9)-Ia_2_CR628337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(6)-Ia_2_Y00459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(6)-Id_1_M28829	94	9	352	177	30	733	50	890	169	992	12	15	5	517	617	360	126	10	0	300	426	100	172	283	224	272	11	133	60	47	36	4	415	40	45	2	309	38	4	40	135	6	5	1	44	179	8	6	147	58	1	101	156	48	320	241	52	57	1124	171	261	693	159	471	258	68	187	29	429	48	342	137	362	145	146	927	134	604	53	90	10	1	222	179	30	112	231	1248	12	23	50	17	22	4	32	57	5	34	1	322	163	262	57	72	133	1	85	5	239	34	49	52	6	43	20	367	300	30	66	1151	104	406	245	1189	75	591	74	49	112	114	7	21	149	267	390	372	340
aph(6)-Id_3_AB109805	44	10	210	181	20	401	21	396	69	488	7	10	5	326	302	164	47	7	1	155	276	52	157	140	144	141	1	74	16	34	23	2	355	30	25	2	168	17	1	33	110	5	2	2	14	101	3	1	84	18	1	70	74	21	230	165	25	33	721	145	107	410	89	343	170	58	120	15	222	22	221	78	210	110	79	436	132	725	30	41	2	0	161	85	18	56	171	682	6	9	37	8	15	1	15	21	2	21	4	206	75	130	38	31	85	1	32	0	150	16	24	25	1	24	26	341	189	13	48	797	47	167	213	1554	63	331	28	16	49	98	2	7	117	232	201	185	189
aph(6)-Id_4_CP000971	94	9	289	130	16	547	39	704	124	703	12	10	8	402	479	294	79	6	1	229	325	78	145	234	183	228	3	98	38	32	28	4	321	33	32	1	251	30	1	39	94	3	2	5	31	127	10	2	132	44	2	92	119	44	265	246	42	47	818	132	157	567	135	398	209	62	144	21	334	38	283	82	326	121	132	784	111	495	48	74	5	4	181	128	20	101	205	994	24	20	38	8	10	2	29	29	4	33	1	268	122	193	42	66	97	2	50	4	203	29	51	36	1	33	27	281	228	28	58	916	80	302	210	899	74	488	75	38	86	104	5	11	126	214	280	299	225
aph(6)-Id_5_18676889	66	8	268	98	24	479	35	592	114	748	6	10	3	405	470	273	56	14	0	200	338	73	122	218	172	190	3	101	42	38	33	4	287	43	42	2	216	27	3	26	103	3	4	5	21	137	7	2	117	40	4	88	120	37	223	200	35	50	781	120	231	536	144	340	192	55	128	23	371	38	290	132	277	96	115	701	109	475	48	82	1	1	129	126	14	91	201	937	18	12	38	13	7	3	20	47	2	32	3	233	123	208	40	49	98	2	53	5	164	21	46	32	1	26	38	308	246	26	47	828	75	355	185	777	64	451	56	41	94	60	3	16	100	207	224	278	227
aph(3'')-Ia_2_AP009493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3'')-Ia_3_M37378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aph(3'')-Ib_1_M28829	45	3	164	61	19	206	22	454	76	460	3	3	0	266	432	126	50	4	3	125	248	51	94	146	122	164	1	56	18	22	16	2	169	23	19	1	103	23	3	24	78	4	1	9	18	98	2	1	74	28	0	70	72	30	128	157	8	65	428	89	113	349	88	317	155	52	71	23	259	31	246	227	248	37	113	514	76	286	30	27	2	2	76	131	11	46	126	462	15	14	17	9	13	1	11	36	2	14	0	179	76	146	22	30	58	2	18	1	109	17	24	19	2	23	15	293	137	21	43	433	43	339	177	570	49	310	31	17	51	30	0	4	85	119	214	163	181
aph(3'')-Ib_3_AF321550	78	6	202	121	20	590	46	402	86	603	7	11	5	311	303	287	57	10	3	211	311	67	131	153	172	148	4	93	45	39	32	6	319	25	27	1	225	22	1	29	107	2	7	5	18	126	6	6	95	33	3	83	127	28	245	149	37	52	806	143	261	463	95	365	205	59	139	24	347	28	290	166	199	134	144	388	96	471	49	80	2	4	161	96	12	88	175	988	12	7	38	19	12	3	16	30	1	30	1	226	78	161	53	48	87	1	33	3	153	37	48	24	5	28	28	326	219	31	48	1007	72	302	184	971	56	370	48	19	92	87	5	15	102	193	206	298	174
aph(3'')-Ib_4_AF313472	75	6	372	112	21	424	22	295	74	495	5	8	4	222	226	247	103	8	2	149	317	63	83	127	139	130	2	68	31	24	29	5	262	19	27	1	172	23	1	39	81	3	3	3	15	92	6	4	124	28	1	59	101	20	185	128	38	42	620	109	212	333	60	341	146	49	103	18	321	16	274	110	164	103	169	434	72	363	42	53	3	1	112	69	12	77	126	770	9	7	38	10	14	0	16	22	2	19	2	183	60	121	38	47	67	1	43	1	139	23	29	21	4	23	22	227	215	17	36	685	50	202	129	728	48	258	41	14	67	60	5	7	98	210	151	197	137
aadE-Cc_1_CP013733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ant(2'')-Ia_2_JF826500	1	0	18	3	0	9	15	35	33	47	0	0	0	10	1	0	0	0	0	4	8	5	10	15	18	9	0	8	0	0	4	0	29	4	0	0	6	1	0	0	16	0	0	0	12	12	0	0	2	2	0	11	3	0	20	7	0	3	60	6	36	152	5	7	15	4	35	1	9	0	5	2	21	3	1	17	12	78	0	0	0	0	10	0	0	111	5	56	0	0	1	0	0	0	14	9	0	1	0	46	8	56	0	5	14	0	3	0	30	0	0	20	0	0	0	17	43	0	10	74	9	25	15	159	0	11	7	0	30	8	0	0	23	6	27	53	4
ant(2'')-Ia_3_X74412	2	1	54	36	0	137	5	8	14	92	1	0	0	17	0	0	3	0	0	1	5	23	76	13	36	9	0	6	1	1	3	1	13	4	0	0	59	4	1	0	7	0	0	0	2	17	0	0	13	0	0	17	3	0	25	23	3	10	34	40	16	59	4	4	20	12	19	2	14	1	7	2	23	89	2	28	148	27	0	0	0	0	166	0	0	29	20	48	0	1	28	0	0	0	41	0	0	7	0	41	6	17	4	2	22	0	4	1	21	0	0	9	0	0	2	58	55	0	15	73	3	18	68	40	1	98	39	0	10	133	0	0	12	9	31	46	18
ant(2'')-Ia_4_AF458082	0	0	18	15	0	14	3	7	3	17	0	0	0	6	1	0	3	0	0	2	4	6	15	2	7	3	0	3	0	0	1	1	7	1	0	0	8	1	0	0	4	0	0	0	0	2	0	0	3	2	0	7	1	1	6	10	1	3	13	10	4	20	2	3	7	2	7	1	5	0	1	2	1	3	0	6	32	13	0	0	0	0	15	0	0	18	1	10	0	0	4	0	1	0	10	1	0	0	0	11	1	13	1	0	11	0	1	0	5	0	0	13	0	3	0	4	19	0	3	20	2	1	22	19	0	12	5	0	3	21	0	0	5	3	1	17	4
ant(2'')-Ia_5_AY139594	0	0	36	20	0	59	2	6	13	69	0	0	0	11	2	0	3	0	0	4	5	13	39	9	20	6	0	8	2	0	2	4	12	5	0	0	15	1	1	0	5	0	0	0	1	8	1	0	7	1	0	14	0	0	8	7	0	6	24	11	10	33	3	4	7	2	15	1	9	1	4	0	7	24	0	10	68	13	0	1	0	1	35	0	0	22	6	27	0	0	5	0	0	0	14	5	0	7	0	28	3	21	0	1	14	0	3	0	11	0	0	13	0	0	0	17	31	0	7	49	1	9	42	35	0	36	16	0	6	47	0	0	8	4	7	29	9
ant(2'')-Ia_6_AJ871915	14	2	21	9	1	3	72	119	134	226	0	0	0	47	3	0	7	0	0	21	22	6	12	49	78	43	0	51	1	0	9	8	105	36	1	2	13	7	0	1	86	0	0	0	41	71	0	1	22	3	1	56	42	0	91	24	0	10	247	3	108	613	19	6	47	20	113	3	26	1	6	9	70	43	0	91	38	330	0	0	0	0	164	0	0	475	11	249	0	0	3	0	2	2	29	17	0	3	2	144	30	300	1	17	44	0	0	1	113	1	0	82	0	2	0	66	134	0	39	271	32	93	40	652	0	21	5	1	123	41	0	0	70	4	64	231	18
ant(2'')-Ia_7_DQ018384	0	0	46	43	0	103	5	7	9	84	0	0	0	16	4	0	4	0	0	5	9	17	57	9	29	9	0	3	0	0	2	0	19	1	0	0	47	3	0	2	10	0	0	0	3	12	1	1	16	1	0	15	1	0	17	14	0	8	35	23	21	52	10	14	14	5	15	2	14	0	7	1	22	88	1	16	187	27	0	1	0	0	150	1	0	29	6	46	0	0	14	0	0	0	34	3	0	8	0	50	5	22	2	2	12	0	1	1	16	1	0	9	0	2	2	46	53	0	17	61	2	10	56	51	0	77	32	0	18	110	0	0	11	10	22	31	14
ant(2'')-Ia_8_AY920928	0	1	49	60	0	135	4	9	13	81	0	1	0	18	1	1	5	0	0	9	7	25	65	14	38	4	0	8	2	0	5	1	18	0	1	0	55	3	0	0	11	0	0	0	0	11	0	1	20	1	0	17	1	1	12	21	2	7	28	17	9	45	11	10	11	0	12	2	11	0	9	2	14	88	0	20	164	30	1	0	0	0	154	0	0	21	20	37	0	1	18	1	1	1	29	2	0	7	2	56	5	23	3	1	17	0	3	1	15	0	1	14	0	0	2	43	50	1	17	70	1	13	118	24	1	79	48	2	8	138	0	0	11	9	14	40	14
ant(2'')-Ia_9_HM367610	18	2	34	11	0	30	52	72	87	186	0	0	0	26	4	1	7	0	0	10	19	10	21	36	58	28	0	37	1	0	9	5	64	16	1	1	14	4	0	0	68	0	0	0	23	47	0	1	11	2	0	37	23	1	68	30	0	7	181	11	77	442	13	11	28	21	94	0	18	1	4	4	34	21	0	57	41	232	0	0	0	0	46	0	0	333	12	170	0	0	4	1	3	0	24	26	0	2	0	102	32	187	2	8	39	0	1	0	97	0	0	65	0	0	0	65	108	0	24	211	22	63	37	396	1	27	10	1	69	34	1	0	53	10	33	178	12
ant(2'')-Ia_10_HM367617	12	2	26	3	1	4	44	60	95	142	0	0	0	32	3	0	2	0	0	17	1	8	11	48	67	18	0	39	2	0	3	5	68	17	3	3	5	4	0	0	43	1	0	1	23	40	0	0	11	2	2	43	28	1	62	26	0	4	166	5	62	412	14	13	41	14	85	1	11	0	11	2	44	2	0	50	7	209	0	1	0	0	7	0	0	283	6	132	0	0	3	0	3	0	23	26	0	3	0	83	25	172	1	5	40	0	1	0	95	0	1	60	0	0	3	48	83	1	22	205	20	58	33	397	0	10	3	1	66	8	1	0	52	7	37	183	16
ant(2'')-Ia_11_HM367620	8	1	8	0	0	4	15	27	54	84	0	0	0	19	3	0	4	0	0	3	5	6	10	17	26	13	0	14	0	0	0	1	34	14	0	0	7	0	0	2	22	0	0	0	6	27	0	0	6	0	0	17	8	0	19	10	0	0	63	5	36	201	10	5	11	10	43	0	14	0	5	7	21	1	0	31	8	106	0	0	0	0	7	0	0	143	5	65	0	0	4	0	0	0	11	9	0	2	1	56	10	69	1	4	20	0	1	0	43	0	0	20	0	0	1	22	28	0	10	96	4	16	23	150	0	7	4	1	37	6	0	0	21	10	13	83	5
ant(2'')-Ia_12_HQ880250	3	4	75	72	3	182	5	15	24	154	0	0	0	33	3	1	4	0	0	12	7	28	77	17	64	18	0	13	4	1	4	2	22	5	0	0	80	1	0	3	10	0	1	0	3	17	0	0	26	1	0	33	8	2	31	30	0	13	66	48	15	74	5	6	20	9	26	2	16	1	15	1	29	126	0	33	287	37	1	1	0	0	225	0	1	35	37	72	0	0	25	0	4	0	71	6	0	11	0	86	12	26	3	3	36	0	5	1	21	1	1	17	0	2	2	69	90	0	23	112	4	24	127	64	1	143	55	4	10	224	0	1	13	13	17	61	29
ant(2'')-Ia_13_DQ176450	13	2	40	40	0	55	30	41	70	160	0	0	0	55	3	0	6	1	0	6	10	13	39	47	55	34	0	20	1	1	6	4	52	18	1	0	55	3	0	1	35	0	0	0	15	43	0	0	21	7	1	31	29	0	51	39	6	9	149	15	54	353	18	13	52	22	77	1	32	1	9	3	33	89	0	50	119	174	0	1	0	0	345	2	0	217	11	130	0	0	15	0	1	1	32	12	0	2	0	103	22	130	3	9	46	0	3	1	69	2	0	52	0	1	2	50	94	0	35	164	15	52	57	330	0	44	18	0	57	113	1	0	40	13	59	156	19
ant(2'')-Ia_14_DQ266447	1	1	87	88	2	169	3	8	22	148	0	0	0	20	4	0	1	0	0	5	12	33	94	16	51	16	0	11	0	0	3	1	24	1	0	0	66	0	0	4	14	0	1	0	1	11	1	1	24	2	0	34	6	0	28	27	2	10	43	46	20	79	12	9	13	12	33	3	7	1	8	0	18	117	0	36	229	39	0	0	1	0	222	1	0	39	27	59	0	0	30	0	0	0	55	3	0	7	0	78	10	29	1	1	34	0	7	1	22	1	0	17	0	2	3	63	93	0	18	86	4	22	120	42	1	109	73	0	13	163	0	0	15	13	20	54	28
ant(2'')-Ia_15_EF205594	3	1	71	110	2	213	9	12	24	151	1	1	0	30	2	3	2	0	0	11	10	32	82	26	71	9	0	14	2	1	10	1	40	1	2	1	97	1	0	2	12	0	0	0	7	14	1	0	29	5	1	40	2	0	34	37	2	14	50	39	19	83	15	18	14	4	26	7	7	0	9	0	26	135	0	38	310	31	1	0	1	0	213	0	0	38	20	74	0	0	39	0	2	0	51	0	0	13	0	77	8	28	2	3	33	0	11	0	48	2	1	19	0	0	4	95	104	1	31	112	2	32	131	54	0	153	81	0	15	230	0	0	12	18	21	86	30
ant(2'')-Ia_16_HQ386848	3	2	53	67	0	140	2	14	14	81	0	0	0	24	1	0	0	0	0	2	7	26	46	8	42	10	1	5	1	0	1	1	20	2	0	0	44	1	0	0	5	0	0	0	2	7	0	1	21	3	0	28	3	1	21	21	0	14	39	20	8	60	4	10	21	5	18	0	8	0	15	0	17	84	0	27	165	16	0	1	0	0	139	0	0	26	21	51	0	0	20	0	2	0	38	1	0	7	0	60	6	15	0	2	13	0	2	0	27	2	0	5	1	1	3	36	52	1	24	83	3	14	108	31	0	72	53	1	7	149	0	1	5	10	13	34	11
ant(2'')-Ia_17_JTTZ01000034	5	2	15	1	0	1	18	20	53	74	0	0	0	16	0	1	4	0	0	14	6	5	9	11	20	17	0	17	4	0	3	3	42	6	3	0	4	2	0	0	13	0	0	0	12	22	0	0	5	4	0	26	10	1	22	15	0	7	60	5	35	169	9	4	28	6	44	1	14	1	6	1	16	8	0	26	4	108	0	0	0	0	30	0	0	138	4	78	0	0	0	0	0	0	8	8	0	2	0	61	17	82	3	4	20	0	0	2	189	0	0	29	0	0	0	26	42	0	12	88	14	36	14	168	0	7	1	1	33	7	0	0	27	5	22	74	17
ant(2'')-Ia_19_GQ466184	7	2	19	9	1	10	25	42	53	82	0	0	0	29	0	0	5	0	0	5	15	4	11	28	28	16	0	17	1	0	3	7	54	11	0	0	7	1	0	0	22	0	0	1	16	21	0	0	15	1	0	17	16	0	23	22	4	5	88	6	36	257	11	12	26	8	39	1	27	1	4	4	24	40	0	41	31	125	0	0	0	3	146	0	0	160	9	98	0	0	1	0	0	0	9	8	0	1	0	58	18	86	1	9	16	0	0	1	45	0	0	19	0	0	2	27	49	0	6	113	8	27	18	232	0	10	7	0	39	29	0	0	29	11	36	92	6
ant(2'')-Ia_20_AY139599	1	1	9	144	5	102	3	3	5	119	0	6	0	107	1	0	1	1	0	1	94	9	5	32	3	44	0	20	2	0	6	0	5	2	0	1	94	29	3	2	5	0	0	1	24	4	1	0	25	0	0	2	0	0	10	58	32	3	15	7	4	22	6	323	114	1	15	2	103	0	130	0	49	876	0	14	525	7	0	6	0	0	2152	0	0	15	1	16	0	1	56	1	0	1	1	3	0	6	0	25	7	54	0	3	6	0	0	1	12	20	0	9	0	0	3	3	9	1	23	29	3	1	20	14	1	4	41	0	6	500	0	0	2	190	132	23	8
ant(2'')-Ia_1_X04555	2	2	122	110	1	264	4	16	30	194	0	0	1	38	5	0	6	0	0	11	27	46	121	37	84	18	0	14	2	0	10	7	34	8	1	1	97	3	0	3	15	0	0	1	1	27	0	0	32	5	0	36	2	0	44	24	4	19	77	38	19	84	22	17	21	12	35	5	9	2	10	0	36	179	0	63	450	39	0	3	0	0	285	1	1	36	31	95	0	0	57	0	2	0	68	4	0	8	1	110	20	37	4	3	49	0	11	0	38	0	1	32	1	1	1	98	118	0	30	145	2	40	165	69	0	187	121	1	23	280	0	0	13	13	24	61	33
aph(3')-VI_1_KC170992	1	1	0	0	0	0	1	0	0	2	7	2	0	86	0	13	0	1	0	0	430	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	47	2	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	6	6	0	0	0	1	0	2	66	18	0	2	0	379	1	43	0	34	4	43	4	0	0	0	0	2	0	5	0	2	0	0	0	0	1	0	0	0	0	0	0	0	4	0	2	1	38	0	0	0	0	0	0	142	3	0	0	0	16	4	0	0	1	0	0	0	1	0	0	4	2	52	0	0	3	0	0	0	159	18	7	59
aph(3')-XV_2_GQ626879	0	0	0	0	3	2	0	11	2	14	1	1	0	1	0	0	0	0	0	0	46	0	0	1	0	0	0	5	16	1	0	0	0	0	0	0	0	1	0	3	5	1	0	0	0	2	0	0	0	21	0	1	0	1	0	0	0	0	2	0	0	4	0	223	1	0	14	0	55	0	103	0	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	4	0	0	9	1	0	0	0	3	0	0	0	7	3	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	10	0	3	0	0	0	2	1	2	0	0	0	0	4	0	0	5	106	0	6	0
aph(3')-XV_3_EU165039	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	64	0	1	3	0	18	0	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
aph(3')-IIIa_1_AF330699	1	0	0	7	20	21	0	17	0	2	1	0	4	5	0	9	0	3	0	0	11	1	0	3	3	2	0	1	7	4	4	0	0	1	2	0	7	21	0	2	5	4	1	0	0	14	0	0	0	8	0	0	0	0	0	23	2	0	2	1	0	1	6	0	2	1	0	1	21	0	71	0	17	7	25	0	3	2	2	1	0	0	5	0	9	0	0	4	0	2	2	9	2	0	10	0	0	11	0	4	0	0	0	0	1	0	2	0	7	1	3	0	0	89	9	0	6	6	6	3	0	2	0	4	5	1	45	0	2	11	0	9	4	30	1	7	17
aph(3')-IIIa_2_AJ490186	1	0	0	0	14	22	0	15	1	1	5	0	2	3	1	7	0	9	0	0	13	1	0	0	2	2	0	0	3	2	3	0	0	0	0	0	5	12	0	2	2	8	0	0	0	6	1	0	0	9	0	1	0	2	0	14	0	0	2	3	0	1	13	2	1	1	3	0	22	0	57	1	7	10	25	0	3	0	4	0	0	0	1	0	3	0	0	0	0	5	2	7	0	0	13	0	0	12	0	0	0	0	0	1	0	0	0	0	7	4	0	2	1	75	5	1	6	8	1	6	0	0	0	1	6	2	35	0	5	1	0	9	6	25	2	1	12
