"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"erm(B)_1_JN899585"	50	27	27	39	2	0	27	0	6	1	1	0	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	5	62	6	4	21	3	4	2	11	70	59	159	0	42	96	2	0	0	1	0	0	1	0	4	0	1	0	0	0	0	0	5	7	0	25	0	2	3	1	0	1	7	4	0	2	0	0	8	0	0	1	0	3	6	2	0	2	0	3	7	4	0	0	0	0	2	5	7	13	13	5	14	10	20	14	5	42	34	38	33	0	16	39	146	22	38	11	13	4	63	13	68	20	16	3	28	9	62	22	9	7	69	15	36	27	31	0	0	1
"erm(B)_2_K00551"	20	8	14	19	1	0	14	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	21	1	3	9	1	7	0	0	19	29	66	0	19	27	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	15	0	1	1	0	1	0	0	3	0	0	1	0	2	0	0	2	1	6	2	1	1	0	1	0	2	1	0	0	0	0	0	5	0	4	4	0	3	4	6	1	1	9	6	6	18	0	9	7	55	5	19	2	5	2	14	3	21	5	3	0	15	1	21	3	2	2	27	10	26	12	21	0	0	0
"erm(B)_6_AF242872"	57	24	47	38	0	0	22	0	3	2	0	1	2	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	11	1	1	6	3	2	0	1	55	37	140	0	26	33	2	0	0	3	0	1	1	0	1	0	0	0	1	0	1	0	13	9	7	18	1	1	0	1	1	3	6	3	0	4	0	0	7	0	0	0	0	9	1	2	0	1	1	1	2	4	3	0	0	0	1	20	8	10	9	2	19	7	20	3	4	13	21	29	33	0	11	20	120	22	24	5	13	9	37	6	47	18	12	5	26	7	41	19	13	3	51	18	21	25	27	0	1	0
"erm(B)_7_AF368302"	62	21	37	14	0	0	13	0	1	1	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	11	2	3	9	0	2	0	3	17	34	102	1	21	28	2	1	0	0	0	0	3	0	7	0	0	0	0	0	0	1	14	5	1	19	0	1	0	1	0	0	1	5	1	3	2	1	5	2	1	0	1	17	5	2	0	1	0	1	3	3	0	0	0	0	2	9	12	6	16	5	13	7	7	2	0	11	12	12	22	0	13	16	68	7	11	11	7	4	18	4	13	11	2	1	38	3	14	12	6	4	28	9	27	20	14	0	0	0
"erm(B)_9_AF299292"	44	12	24	26	1	0	20	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	31	4	7	12	1	3	0	0	62	41	133	0	44	38	1	1	2	2	0	0	3	0	3	1	0	1	0	0	0	0	5	10	1	31	0	0	2	1	0	0	5	0	0	0	1	2	4	0	2	3	1	12	5	3	0	1	0	3	5	2	0	0	0	0	0	8	3	14	25	5	20	12	15	12	4	27	24	26	25	0	29	37	141	24	35	10	20	7	48	8	63	20	8	1	19	6	68	21	12	2	64	24	28	39	31	0	0	0
"erm(B)_10_U86375"	45	12	39	22	0	0	21	0	4	1	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	63	10	4	21	3	3	0	3	105	95	180	0	51	81	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	5	7	0	25	0	2	0	1	0	0	1	3	1	3	0	0	12	0	2	1	0	9	6	1	0	0	1	0	9	5	0	0	0	0	1	10	4	36	31	6	28	19	55	17	16	96	76	79	65	0	23	63	266	53	86	9	24	10	180	27	179	48	22	6	32	15	161	65	33	15	100	24	58	38	43	0	0	1
"erm(B)_11_M19270"	15	11	14	11	0	0	14	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	3	2	10	1	0	0	22	36	23	90	0	26	22	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	10	0	0	0	0	0	1	0	3	0	1	0	0	3	0	0	1	0	3	2	0	0	0	0	0	6	0	0	0	0	0	2	3	3	6	3	0	6	6	9	7	2	13	8	18	11	0	4	23	82	13	25	3	7	2	27	4	26	5	5	1	19	2	18	9	7	4	50	16	15	23	22	0	0	0
"erm(B)_12_U18931"	61	41	27	63	0	0	41	0	8	2	2	0	0	0	1	2	0	2	2	0	0	0	0	1	1	0	0	0	1	24	5	1	12	2	5	0	1	37	30	207	1	72	53	2	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	2	31	2	54	0	1	1	3	0	4	3	8	1	2	0	0	7	0	2	0	0	5	3	2	0	0	0	1	7	2	0	0	0	0	1	22	19	13	15	9	39	19	20	4	4	25	32	27	37	0	12	25	153	15	30	14	22	10	50	9	54	12	3	6	31	5	43	28	10	4	54	15	27	23	24	0	0	0
"erm(B)_15_U48430"	49	25	35	11	0	0	19	0	1	1	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	14	1	4	5	2	1	0	1	16	16	74	0	17	19	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	5	1	0	15	0	3	0	3	0	1	3	2	0	0	0	0	0	1	1	2	0	8	4	2	0	2	0	0	3	0	1	0	0	0	0	6	7	0	8	4	16	5	9	1	0	10	19	10	19	0	11	12	51	4	5	8	3	4	19	1	22	3	4	0	32	8	19	7	5	2	27	11	18	8	10	0	0	0
"erm(B)_18_X66468"	123	32	59	43	0	1	42	0	7	2	0	5	2	0	1	3	0	11	0	0	0	4	0	0	0	1	0	0	4	113	17	8	74	2	8	6	20	207	187	448	1	145	143	6	0	0	6	0	3	5	0	4	1	1	0	0	1	0	0	12	10	9	60	2	0	1	4	2	2	6	13	1	10	0	1	25	2	1	1	1	22	5	12	1	6	6	4	12	11	0	1	1	1	2	15	15	38	34	9	47	41	85	26	9	118	76	89	115	0	65	72	508	83	162	28	40	29	231	35	233	65	32	8	67	34	252	100	45	11	168	39	98	60	47	0	0	1
"erm(B)_20_AF109075"	25	24	13	11	0	0	37	0	2	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	8	0	1	6	1	11	0	1	14	11	153	0	32	15	2	1	0	9	0	1	0	0	1	0	0	0	0	1	0	0	3	1	54	14	0	0	1	0	0	0	3	3	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	2	1	1	0	0	0	0	6	5	2	0	0	8	1	16	5	3	28	8	15	4	0	3	4	29	4	5	0	1	1	31	6	23	30	14	3	30	20	12	11	8	3	8	9	18	16	7	0	0	1
"erm(B)_21_U35228"	28	14	20	17	0	0	16	1	4	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	1	3	51	9	1	25	1	0	0	3	103	95	181	0	67	73	1	0	3	0	0	0	1	1	2	0	0	0	1	0	0	1	5	5	0	26	0	1	2	2	1	2	3	5	0	3	0	0	5	1	1	0	0	5	5	0	0	0	2	3	11	5	0	0	0	0	1	8	7	25	24	2	30	25	47	22	8	72	46	57	61	0	21	39	255	51	71	12	17	11	145	15	95	28	16	5	23	24	128	48	29	16	93	34	48	48	48	0	0	0
"erm(C)_1_V01278"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_2_M19652"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_3_M17990"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_9_Y09001"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_10_Y09002"	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_12_Y09003"	0	1	0	1	0	0	21	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	5	8	0	1	4	2	4	0	1	110	70	199	0	25	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_13_M13761"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_14_M12730"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_15_U82607"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(C)_16_AF019140"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(D)_1_M29832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(D)_2_L08389"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(D)_3_M77505"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(E)_1_X51891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(E)_2_M11200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(F)_3_M17808"	1135	211	758	522	30	5	13	4	114	49	51	44	135	10	31	761	10	102	12	116	10	321	6	2	37	185	5	14	18	172	33	175	113	127	9	1	7	114	96	305	82	248	208	130	56	24	61	1	7	93	3	103	238	6	2	1	4	5	7	8	2312	4	312	87	322	431	246	68	82	208	207	186	322	174	133	168	34	23	265	101	111	246	138	3	122	77	133	152	77	4	0	2	1	15	158	193	64	78	49	96	614	15	24	3	26	54	49	117	1	113	144	74	12	137	135	152	28	36	2	12	36	30	12	257	12	53	34	20	6	31	21	22	33	19	0	1	0
"erm(F)_4_M62487"	78	27	60	34	0	2	0	0	42	12	9	12	9	2	4	149	0	12	1	14	0	71	1	0	11	16	0	3	8	10	5	17	5	23	5	1	0	14	14	32	9	32	24	29	6	3	3	2	2	8	0	14	80	0	0	0	1	0	1	0	215	0	21	21	17	26	9	7	5	14	17	10	17	9	3	21	3	4	38	7	6	21	8	0	6	6	14	10	2	0	0	0	0	0	36	8	2	1	6	16	10	0	0	0	4	1	1	4	0	8	9	21	0	11	5	9	3	1	1	0	1	1	0	20	0	0	1	2	0	5	5	4	5	2	0	2	2
"erm(G)_1_M15332"	64	51	21	48	2	0	2	0	26	43	20	14	26	1	4	29	0	45	1	3	0	7	0	0	0	3	1	2	99	56	1	2	7	2	3	0	0	21	14	51	2	58	31	15	6	13	2	0	0	36	0	74	2	0	0	0	0	1	2	1	0	0	1	23	11	18	48	1	13	41	39	33	80	19	51	143	0	0	63	14	24	11	83	2	31	38	42	5	3	0	0	0	1	1	2	6	4	0	3	11	3	3	0	0	11	3	0	13	0	5	39	5	12	6	19	16	0	18	0	3	10	0	0	49	1	4	2	4	0	4	1	8	3	1	0	0	0
"erm(G)_2_L42817"	38	36	5	18	3	0	1	0	7	19	11	5	6	1	2	10	0	6	1	1	1	1	1	0	0	2	0	1	31	13	3	1	2	1	1	1	0	18	11	19	1	28	13	6	3	3	2	0	0	8	0	52	2	0	0	0	0	0	0	1	0	0	0	9	4	5	10	1	5	11	12	7	19	3	17	42	2	1	14	3	10	0	26	0	13	11	9	5	1	0	0	0	0	0	3	5	0	0	1	10	3	0	0	0	5	2	5	7	0	7	45	2	6	2	17	30	0	4	0	5	6	0	0	24	2	4	6	0	0	6	5	8	3	2	0	0	1
"erm(H)_1_M16503"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(N)_1_X97721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(O)_1_M74717"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(O)_2_AJ223970"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(Q)_1_L22689"	3	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"erm(S)_1_M19269"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(T)_1_M64090"	35	1	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	6	7	17	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"erm(T)_2_AY894138"	53	1	0	1	0	0	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	8	0	0	1	0	0	0	1	20	20	38	0	9	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22	0	0	0	0	0	0	4	0	0	1	0	0	0	0	3	0	0	3	1	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	15	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0
"erm(T)_3_AF310974"	25	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	6	5	17	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"erm(T)_4_AJ488494"	47	1	8	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	12	9	22	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	4	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	7	2	1	0	0	1	3	0	2	2	0	3	1	19	2	4	1	1	1	0	1	3	0	0	0	4	0	2	0	0	0	12	6	3	3	4	0	0	1
"erm(V)_1_U59450"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"erm(X)_1_M36726"	0	1	0	0	0	0	3	1	0	1	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	56	5	1	3	0	1	0	0	0	0	0	1	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	1	1	3	0	1	0	0	0	0	0	0	1	2	5	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	30	4	0	2	0	0	0	0	0	1	5	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"erm(X)_2_X51472"	0	0	1	0	0	0	12	0	0	1	1	1	3	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	63	3	0	4	7	0	0	0	1	1	1	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	2	2	2	6	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	1	2	1	0	38	7	1	0	1	0	0	1	0	2	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
