"Cluster_name"	"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"69"	"aadA14_1"	0	0	0	5.80856639828827e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47448509136434e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64118926537683e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68616332849824e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"70"	"aadA16_1"	0.000908462118162016	0.00030888218517126	0.000657152416420149	0.000593627246803787	0.000255997042403001	0	0	0	0.000104532615669412	0	9.69912068023838e-05	0	0	0	9.35013467533266e-05	0	0.000101174464721384	0.000389771633053293	0.000266650974331034	3.20644513795272e-05	0.000936641209488443	7.51101058062404e-05	0.000213732711343386	0	0.000196707474526382	0.00032185492096842	0.00016681918706627	0.000603502430272936	0.000331632532203888	0.000493253359027349	0.00230616254552425	0.000112633788278757	0.000256249300618285	0.00115446724635059	0.00271282642233899	0.000518675030984008	0.0018566156977958	0.000379069775570509	0.000246253866687228	0.00150876294494059	7.19484187769862e-05	0.000312374467046563	0.000490459396968494	5.08813441767425e-05	8.94467578628637e-05	4.64832606232512e-05	0.000493764719304084	0	0	0.0019822115817791	0	5.01164850302059e-05	0	0	0	0	8.13483026887938e-05	0.000119116016834651	0.00127570937517991	2.97032009866709e-05	0	0	0	3.90135015595521e-05	0.000150854490773622	9.48336008995644e-05	0.000207857286159123	0.00960768877073075	0.000232007515838279	0.000149546592211885	0.000137083437703678	0	0.000262042009272009	0.000204401426350317	3.7993216089229e-05	0.000123387173406571	0.000131479304389104	0.000223463168336256	0	0.000213638824644642	0.000811907734067003	0.000118799234423791	0.000240376473261942	0.00030146664501588	0	0	0.000167488403929478	0	0	0	0	7.54822926383786e-05	0	0.000139842588097652	2.97352244318197e-05	2.73577650255063e-05	0	5.34220889306414e-05	4.04778850652007e-05	0.000322003355525876	0	0.000969366054383414	0.00211062277920735	0.00123286892601906	6.41865645016622e-05	0.000364534881558289	0.000622625642473213	0.000301447923867957	0	2.54083576799846e-05	0.000132055407430549	0.00144798514885762	0	2.70379646382048e-05	6.0524370570127e-05	2.49565529101609e-05	3.21284014484652e-05	0.000136939063361705	0.000242581419145408	0.000144750255991768	2.66445786569935e-05	8.08299535652911e-05	0	5.13593930893869e-05	7.70804102840083e-05	6.73897145441707e-05	0.000103703358025844	0	8.80194849991364e-05	6.78026247981056e-05	0.000159800809328839	0.000146558590174883	0	0.000107349824218148	0	0	9.86789705245915e-05
"84"	"ant(6)-Ia_2"	0.00194585961507359	0.000388860608117389	0.000661846362251722	0.00274777460452359	0	0	0.00161178812192893	7.47999247726471e-05	0.000767661396322244	0.00160480859010271	9.49705566606675e-05	0.000126735452745123	0.000110090840670816	0	0.000137330103043948	0.000625376850465735	0	0.000620183509884275	9.32484806068349e-05	0.000188378651854722	0.000122283713460991	0.000367726559676385	0	0	0	0.000105049870038304	0	0.00042678238992681	0.00126937376436374	0.00114707096252975	0.00014240380583286	0.00011028725102295	0.00025091077352207	0.000193785573494563	9.5722854241691e-05	2.67299632195706e-05	5.92805283942953e-05	0.0015032485787468	0.00103025528695471	0.00154372725476014	7.0449493385799e-05	0.00169246221659533	0.00090712281985608	0.000548034477903664	0.000350333134962883	0.000182059437441067	0.000175810165206757	0	0	0.000359428797621982	0	9.81447831841533e-05	0.000753273876406065	0	0	0	0	0	0	0	0	0	0	0.00026740504193943	0.000413592728871013	0.000216668435388588	0.000610580778092425	0.000255408015963996	0.000454348051849964	0.00224527591918122	0.00165547290393539	0.000526599426075015	0.00124625931790676	0.000533714835470272	0.000260411835278257	0.00314123178964228	0.000579330684964488	0.000492317292740814	0.00277455598625821	0.00117145288846812	0.0010599906528097	0.000785188690019742	0.00439354776128771	0.000147593044955691	3.36951757610384e-05	3.70308812541792e-05	0	0.001738151398717	0.00200179455868415	0	0	0	0	4.56430669485393e-05	0.000465851849431842	5.35756231749499e-05	0	0.000235391079350639	0.000158538383172036	4.5042136040822e-05	0.000164438840710444	0.000949170928250426	0.000476919570301661	0	0.00025139737763151	0	5.54231159019716e-05	0.000368959698484218	0.00312155412855938	0.000572217388584654	0.000258608506218158	0.00313779568630519	0	0	2.96317230916247e-05	2.44366247245326e-05	0.000660640254784065	0.00093860316345835	0.000475055279159757	0.0008031628787321	0	0	0.000102957914013829	0.000301736434400148	5.03163789353943e-05	0.000329928810789169	0.000304628614200916	0.000186545757881631	0	0.00146058154252586	0.0014082446322104	0.00182969239921456	0.00137086692523774	0.000770831376677537	0	5.04988499378799e-05	0
"77"	"aadK_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99045339563405e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81"	"ant(4')-Ib_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3081136923062e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82"	"ant(4')-IIa_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"83"	"ant(4')-IIb_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37375086874085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"87"	"ant(6)-Ib_1"	0.000111969544283955	0	0	0.000319268055178642	0	0	0.000881089370948562	7.53230011696586e-05	0.000154605931566997	0.000146911911617794	0	0.000127621714652431	0	0	0	4.19833410102871e-05	0	4.80400351927572e-05	0	3.16159975140793e-05	6.15694221621774e-05	0	0	0	0	2.6446121128524e-05	0	0	2.97267559063879e-05	6.0794338831168e-05	0	2.77646226351483e-05	2.10554495263276e-05	3.25234528941924e-05	0	0	0	0	0	8.35764811961275e-05	3.54710735928498e-05	0	1.79111046289971e-05	0.000150509150956378	0	0	0	0	0	0.000289553828573792	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500082156354258	0	3.11690856103464e-05	0.000901780841490351	0	0.000343143983215357	0.000393213417284398	0.000495609351697913	0.000132570484886018	0	0	0	0.000851630350715283	0.000388921298997139	0.000275422261673182	0.00454703046040836	0.000337041390488331	0.00026685079371433	0.000117137706669612	0.00098756068560413	0	0	0	3.3029181753925e-05	0.00013463894643101	0	0	0	0	0	0	2.9319347167039e-05	0.000134875694706168	0	0	0	9.07142320262708e-05	5.51962542244847e-05	0.000546176278393852	0	0	0.000126577700625656	0.000102696140458978	0.000111621380278097	0	0	0	7.81250871931777e-05	0	6.47173792050117e-05	0	2.98389379384193e-05	2.46075102121167e-05	9.5037159529376e-05	0.000315055607314691	0	9.51505179246585e-05	0.000105087708828981	0	0	0.000354487559295279	2.53341208625761e-05	0.000155043469126099	0.000204505922820195	7.51401094684052e-05	0	0.00113652371776964	0.000669654790142006	0.000578035278731708	0.00040786123395503	0.000176414046792062	0.000345416751478815	5.08519887486343e-05	0
"92"	"aph(2'')-Ic_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74100450669191e-05	0	0	0	0	0	0	0	0	0	5.39072650821151e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00702395523843505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11272559930891e-05	0	0	0	0	0	0.000574027938200674	0.000675909270153035	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44748246946976e-05	0	9.65859258501067e-05	0.00155684205892454	0	0	0	0	0	0	0	0	0	0	0	0	0
"93"	"aph(2'')-Id_1_clust"	0	0.000741667914819922	0.00219154424586663	0.000352745389882804	5.97608989715615e-05	0	0	0	0.000195219851779961	0.000324633164524088	0.00217363075376998	0.00489484212191759	0	9.64906476753022e-05	0	0.00278313406299983	9.44741690444711e-05	0.000136484603295979	0.000106710844032193	0.00014970488889117	0.00011661493204227	0.000280543706455097	0	0.00243870767496144	3.67360978916819e-05	0	0	9.39225636517483e-05	0.000168910970646893	9.59557445127707e-05	0	0	0.000259219077281079	0	2.28213427331184e-05	2.54908258517759e-05	1.88441414763323e-05	0	4.18083024718833e-05	0.000332424070241021	0	0.000700049798997065	0.000322281266735	0	0.00158693949877226	8.68097979851446e-05	0.000125745018823376	0	2.41899477635357e-05	0.00349621866190177	0	0.000795557712698037	0.000102621985054374	0	0	0	0	5.56137694492908e-05	9.92687758832052e-05	2.77361015835801e-05	0	4.02982278200124e-05	0	0.000182149129797909	0.00101422171545285	0.00153492265297043	0.0020961925520736	0.000243567909263678	0.00151649945783034	0.00209464266574926	0.00238942786778861	0.00414304714024581	0.00755037978655469	0.0042626496130937	0.00407986754229701	0.00702816608258222	0.0047881105618257	0.00365162495277954	0.00539563049606583	0.00402970927386007	0.00214806052821038	0.00183037363501291	0.00415246377817069	7.03754916345019e-05	0.000128532590982504	3.53142178847802e-05	9.38378739896281e-05	0	0	0	0	0	0	0.000130581489548139	0	0	0	0	3.77972304251212e-05	0	0	0	0	0	0	0	0	3.51855606501506e-05	0	7.11770549578378e-05	0.000221958029177968	0	2.0429547960964e-05	0	5.65161341085292e-05	0	3.00006927432688e-05	0	0	0	0	0	0	0	9.59676631350567e-05	0	0	0	0	0	0	0	0	0	0	0	0
"101"	"aph(3')-Ib_1_clust"	0.0072405599794503	0.00178418396665626	0.00194660694779918	0.00223800646522283	0.0108817566333217	0	4.875997679785e-05	0	0.000650254359237665	5.14911847091778e-05	0.00025139264998412	0.0024154286287894	0.00104910095227484	0.000267832496304607	0.000242347240665791	0.0036198283579899	0.00031468234247901	0.000151538052188918	0.000177720633627144	3.32432915037745e-05	6.47384365381718e-05	0	6.33115804609609e-05	0	0.000122363620183323	0.00139036592697755	0	0.000173802783228113	0.000968961095095717	0.000447464214485288	0.000452341500880849	0.000525486313697586	0.000420644532081118	0.000957528716090782	0.000329399233714054	0	4.18450788665614e-05	0.00049125770547281	0.000719502440701786	0.00514966321417139	3.72967906160112e-05	0.00114430117266616	0.00152547297733583	0.000211007927321197	0.00194744007376426	0.000192768816114071	4.65379849076711e-05	0	0.000644590960993038	7.61143336140667e-05	0	0	0	0	6.33200772340475e-05	0	0	0.000401359667018227	0.000220435075858294	0	0	0	0	4.04478214698297e-05	0.000281521101164303	9.83201303444014e-05	8.61996392601071e-05	0.000270432016903055	0.000120268601960284	5.16815428967545e-05	9.47488466481303e-05	0.00116161638104783	0.000970271095256125	0.000565109825792053	0.000630240408068387	0.00108734946564541	0.000681565511722927	0.000347518088993515	5.76032384690286e-05	0.000487285025035059	0.00168351456622717	0.000769792833352688	0.000124606921801227	7.81374943883072e-05	0.000321095204311071	7.84183367735559e-05	0.00062512583701914	0	0.000100930818084915	0.00289900906599199	0	0	0	9.66559064792597e-05	0.000339112743336415	0.00011345426084107	0	0.000110772272635595	4.19660426043625e-05	0.000286150040729928	0.000116074475795608	0	0	0	0	0	0	3.9066321015976e-05	0	0.000131712442385214	0	0	0	0	0	0	0.000133238370712753	4.73245292500009e-05	0	5.00239855265668e-05	0	0	0.000109014261896995	0	0	0	0	0	0	0	8.2837919541788e-05	0	6.5977552551549e-05	0	0	0	0
"99"	"aph(3'')-Ic_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38801963338375e-05	0	0	0	0	0	0	0	0	0	3.7077927088664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28836599598947e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"102"	"aph(3')-Id_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"105"	"aph(3')-IIc_1"	0.000236334241071668	0.000137751359333097	0.000449371699831427	0.000280783098957846	0.00566074640811802	0	4.89399029114952e-05	0	0	0	0	0	0	0	0	0	0	0	3.96392065162634e-05	0	0	0	0	0	0	0	0.00034718089116375	0	0.000250977186397843	0	0	0	4.44417606238353e-05	3.43236440137971e-05	0.000228887120105593	0.000454508009283326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35537306555753e-05	0.0017517089436153	8.46502633145382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9353851664958e-05	0	0	0	0	0	0	0	0	6.18843785223111e-05	8.54046834375585e-05	1.7395231485857e-05	0	8.424179770027e-05	0	0	0	0	0	0	0	0	3.92104771820866e-05	0	2.64396932315707e-05	0	0	0	0	0.00015745269834664	2.59695495227505e-05	0	0	0	0	0	0	0	5.34440917018712e-05	0	2.33750301370924e-05	0	0	0	0.000105832141290032	0	0	0	0	0	0	0
"107"	"aph(3')-IV_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"111"	"aph(3')-Vc_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217513970682224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"113"	"aph(3')-VIIa_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"114"	"aph(3')-VIII_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"116"	"aph(4)-Ia_1"	0	0	0	0	0	0.000307387806444685	0.0012797355313962	0.000440925872344025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83748848514007e-05	0	0	0	0	0	0	0	0	0	0	2.25581571262947e-05	0	0	0	1.8965109911925e-05	0	0	0	0	0	0	0	0	0	0	0	1.95729945344573e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.23716875245426e-05	0	0	0	0	0	0	0	0	0	0	0	0
"118"	"aph(6)-Ib_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"119"	"aph(6)-Ic_1"	0	0	1.98306026142838e-05	0	0.000135189449358888	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03495784601539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36443957799789e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42172279749793e-05	0.000404526053635577	0	0	0	2.42923879770725e-05	5.91240775588114e-05	0	0	0	0	0	0.000119564474754815	3.9797900061219e-05	0	0.000107343174018812	2.78948501089249e-05	0	0	2.85569514156321e-05	3.19623080538873e-05	0	0	0	0	0	0	0	0	0	0	7.11756535635062e-05	2.73823473439025e-05	0	0	0	0	0	0	0	0	0	0
"122"	"aph(9)-Ia_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"124"	"aph(9)-Ib_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"599"	"rmtB2_1_clust"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29989165419498e-05	6.9748802856911e-05	0	9.55850565798363e-05	0	2.73493869261974e-05	0	0	0	0	0	0	0	0.000101638411188356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37821390189416e-05	0	8.50324360092268e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"603"	"rmtF_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45825151428566e-05	0	0	2.31609944789603e-05	0	0	0.000148042873216083	0	0	0	5.51604775894441e-05	3.90181809521348e-05	4.51741536959644e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03579398234666e-05	0	0	0	0	5.64828772524381e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3834705587331e-05	0	0	0	2.43639737198156e-05	0	0	0	0	0	7.94798508256099e-05	0	0	0	0	0
"604"	"rmtG_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90499222914579e-05	0	0	0	7.21596184817886e-05	3.82819888586983e-05	0	1.93304751845025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1849545672783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56512884917981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"605"	"rmtH_1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"125"	"armA_1"	0	0.00781338524217266	4.10447356435176e-05	0.00247742111033969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27621704669588e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"571"	"npmA_1"	0	0	4.81342808910343e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
