"BFH12_S130"	"BH09_S83"	"BFH35_S153"	"BSE93_S121"	"BH47_S108"	"BH52_S112"	"BH36_S101"	"BFH33_S151"	"BFH9_S127"	"FH6_S167"	"BH10_S84"	"BFH15_S133"	"BFH22_S140"	"BFH31_S149"	"BH50_S111"	"BH30_S94"	"BFH32_S150"	"BFH6_S125"	"BFH8_S126"	"BSE100_S122"	"BFH20_S138"	"BFH21_S139"	"BFH14_S132"	"BFH24_S142"	"FH1_S162"	"BH34.B_S99"	"BH34.A_S98"	"BH06_S81"	"BSE79_S120"	"BH20_S88"	"BFH17_S135"	"BH31_S95"	"BH11_S85"	"BFH36_S154"	"BH22_S89"	"BFH38.B_S157"	"BH45_S106"	"BH61_S116"	"FH5_S166"	"BFH25_S143"	"BFH41_S160"	"BFH18_S136"	"BH59_S114"	"BH13_S86"	"BH03_S78"	"BH38_S103"	"BFH40_S159"	"BH33_S97"	"BH32_S96"	"BFH13_S131"	"BFH4_S124"	"BFH10_S128"	"BFH39_S158"	"BFH19_S137"	"BH37_S102"	"FH8_S169"	"BH04_S79"	"BH25_S91"	"BH01_S76"	"BFH23_S141"	"BH58_S113"	"BFH38.A_S156"	"BH14_S87"	"BSE74_S119"	"BH05_S80"	"BFH1_S123"	"FH3_S164"	"BH63_S118"	"BH48_S109"	"BFH34_S152"	"BFH28_S146"	"BH07_S82"	"BFH11_S129"	"BH44_S105"	"FH10_S171"	"FH9_S170"	"BFH27_S145"	"BFH29_S147"	"FH7_S168"	"BFH16_S134"	"FH4_S165"	"BH02_S77"	"BH29_S93"	"BH39_S104"	"BH60_S115"	"BH62_S117"	"BH27_S92"	"BFH26_S144"	"BH35_S100"	"BFH37_S155"	"FH2_S163"	"BFH42_S161"	"BH46_S107"	"BH24_S90"	"BH49_S110"	"BFH30_S148"
"blaKPC-6_1_EU555534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82463853100719e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68203048159827e-08	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57879598396569e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-7_1_EU729727"	0	0	0	0	0	0	0	2.96812618335481e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76618470800958e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-8_1_FJ234412"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29541161950838e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46930944783165e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-9_1_FJ624872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23695779651078e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63768150117207e-08	0	0	0	0	0
"blaKPC-10_1_GQ140348"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35386544250599e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-11_1_HM066995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41231926550359e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-14_1_JX524191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70773088501198e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-15_1_KC433553"	0	0	0	0	0	0	0	2.96812618335481e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41546177002396e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaKPC-16_1_KC465199"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76618470800958e-07	0	3.68550087836542e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63768150117207e-08	0	0	0	0	0
"blaLEN1_1_X04515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12878301808423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN2_1_AY037780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN3_1_AY130286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78939799198285e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN4_1_AY130287"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47100917682761e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN5_1_AY633109"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25621190801905e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78939799198285e-08	0	4.12878301808423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN7_1_AJ635425"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22708777873258e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN8_1_AJ635424"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25621190801905e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN9_1_AJ635405"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN10_1_AJ635419"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN12_1_AJ635406"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN13_1_AJ635403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12878301808423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN15_1_AF452105"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25621190801905e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN16_1_AY743416"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47100917682761e-08	0	0	0	0	0	0	0	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12878301808423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN17_1_EF205593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19246598459418e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN18_1_AM850908"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25756603616847e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN19_1_AM850909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23863490542527e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07794713361095e-08
"blaLEN20_1_AM850910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91520726790072e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23863490542527e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN21_1_AM850911"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN22_1_AM850912"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN23_1_AM850913"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN24_1_AM850914"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35423333764464e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14320188924035e-08	0	0	0	0	0	0
"blaLEN25_1_HQ709169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12878301808423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaLEN26_1_JQ067123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3376348339733e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64866787318383e-08	0	0	0	0	0	0	0	0	0	4.87921574608795e-08	0	0	0	0	0	0	0	0	0	0	0	0	9.74766321706613e-08	0	0	0	0	0	0	0	0	2.63768150117207e-08	0	0	0	0	6.15589426722189e-08
"blaMAL-1_1_AJ277209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaMAL-1_2_AJ609506"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"blaMIR-1_1_M37839"	0	0	3.32289644788019e-08	0	0	0	0	0	0	0	0	0	0	1.30248476320762e-07	0	0	5.75617007467911e-08	3.14204865782836e-08	0	0	0	0	0	0	4.70773088501198e-08	0	0	0	0	0	0	0	0	3.16835307011353e-08	0	0	0	5.23734879119371e-08	0	0	5.47029612791653e-08	0	0	3.47100917682761e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93535610899693e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5993768578843e-07	0	0	0	0	0	0	0	0	7.9130445035162e-08	0	0	0	0	6.15589426722189e-08
"blaMIR-2_1_AY227752"	0	0	6.64579289576037e-08	0	0	0	0	0	0	0	0	0	0	9.76863572405714e-08	2.6892182356534e-08	0	5.75617007467911e-08	0	0	0	0	0	0	0	9.41546177002396e-08	0	0	0	0	0	0	0	0	6.33670614022706e-08	3.41024760307337e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43878642526111e-08	0	0	2.45760363395036e-08	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.43960787304398e-08	0	3.01456380995044e-08	0	0	0	0	0	0	2.79985933506701e-08	0	0	0	3.57414317959091e-07	0	0	0	0	0	0	0	0	7.9130445035162e-08	0	0	0	0	6.15589426722189e-08
"blaMIR-3_1_AY743435"	0	0	1.66144822394009e-07	0	2.71491785187989e-08	0	0	0	0	0	0	0	0	6.51242381603809e-08	0	0	2.87808503733956e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9702610924846e-08	0	9.50505921034059e-08	0	0	0	0	0	0	0	0	3.24265907382912e-08	3.47100917682761e-08	0	0	0	0	0	0	6.43878642526111e-08	0	0	0	0	3.53533382318919e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35423333764464e-08	0	0	0	0	0	0	0	0	0	0	4.12878301808423e-08	4.54890950129753e-07	2.89310723854563e-08	0	0	4.63212647446955e-08	3.05176405237401e-08	0	0	0	1.05507260046883e-07	0	0	0	0	0
"blaMIR-4_1_EF417572"	0	0	3.32289644788019e-08	0	0	0	0	0	0	0	0	0	0	6.51242381603809e-08	0	0	0	0	0	0	0	0	0	0	4.70773088501198e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24584472638357e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.74766321706613e-08	0	0	0	0	0	0	0	0	5.27536300234413e-08	0	0	0	0	9.23384140083284e-08
"blaMIR-5_1_FJ237367"	0	0	3.32289644788019e-08	0	0	0	0	2.96812618335481e-08	2.92889818482121e-08	0	0	0	3.20776463809663e-08	6.51242381603809e-08	0	0	8.63425511201867e-08	0	0	0	0	0	0	0	0	3.29835929054139e-08	0	0	0	0	0	2.9702610924846e-08	0	3.16835307011353e-08	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	2.9823881628298e-08	0	0	0	3.21939321263056e-08	0	2.68203048159827e-08	0	0	0	0	0	0	0	0	0	7.87071221799386e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59211832545413e-06	0	0	0	0	0	0	0	3.14320188924035e-08	1.31884075058603e-07	0	0	0	0	3.07794713361095e-08
"blaMIR-6_1_JQ664733"	0	0	9.96868934364056e-08	0	0	0	0	0	0	0	0	0	0	0	2.6892182356534e-08	0	5.75617007467911e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50505921034059e-08	0	0	0	0	0	0	0	0	0	3.47100917682761e-08	0	0	2.9823881628298e-08	0	0	0	0	0	0	2.45760363395036e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43960787304398e-08	0	0	0	0	0	0	0	0	5.59971867013401e-08	0	0	0	1.00725853243017e-06	5.78621447709126e-08	0	0	0	0	0	0	0	3.16521780140648e-07	0	0	0	0	0
"blaMOR_1_Y10283"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87808503733956e-08	0	0	0	0	0	0	0	4.70773088501198e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73514806395826e-08	0	0	0	0	0	0	0	0	0	0	0	2.68203048159827e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14320188924035e-08	0	0	0	0	0	3.07794713361095e-08
"blaMOR-2_1_AY235804"	0	0	3.32289644788019e-08	0	0	0	0	0	0	0	0	0	6.41552927619325e-08	0	0	0	2.87808503733956e-08	0	0	0	0	0	0	0	4.70773088501198e-08	3.29835929054139e-08	0	0	0	0	0	0	0	0	0	3.41221498578625e-08	0	0	0	6.61270807092592e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.68203048159827e-08	2.45760363395036e-08	0	0	0	0	0	0	0	8.88381077104015e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42960566772106e-08	0	0	0	0	0	0
"blaMOX-1_1_D13304"	0	0	7.31037218533641e-07	5.31089529638965e-08	2.71491785187989e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91433442197324e-08	0	0	0	0	0	0	0	0	0	0	0	0	2.9702610924846e-08	0	5.06936491218165e-07	0	1.02366449573587e-07	0	0	5.93762282297523e-07	9.91906210638888e-08	0	0	3.24265907382912e-08	0	0	0	5.96477632565961e-08	0	0	0	0	0	0	3.93216581432057e-07	0	0	0	0	3.64866787318383e-08	0	2.7622585651354e-08	2.96127025701338e-08	0	0	0	0	0	0	0	1.34169333505786e-07	3.01456380995044e-08	0	3.19246598459418e-08	3.46930944783165e-08	0	0	0	2.79985933506701e-08	0	0	3.30302641446739e-07	6.49844214471075e-08	0	0	0	0	0	0	0	4.71480283386053e-07	0	0	0	0	3.67910349870007e-07	0
"blaMOX-2_1_AJ276453"	0	0	6.14735842857834e-06	5.31089529638965e-08	0	2.71577394288771e-08	6.93217377476168e-08	2.67131356501933e-07	0	7.94105135231737e-08	0	0	0	3.25621190801905e-07	0	5.90492364343237e-08	2.87808503733956e-08	0	0	0	4.22267137057243e-07	0	0	0	1.60062850090407e-06	3.29835929054139e-08	0	0	0	0	0	0	0	6.33670614022706e-07	3.41024760307337e-08	2.38855049005037e-07	3.83255681899624e-08	0	1.11330427930786e-06	7.93524968511111e-07	4.37623690233322e-07	0	0	1.38840367073104e-07	0	3.60054787376666e-08	1.78943289769788e-07	8.44041049092382e-08	1.52506192208922e-07	0	0	3.12785103621951e-08	1.34101524079913e-07	1.47456218037022e-07	4.56532491463071e-08	7.07066764637838e-08	0	0	7.29733574636767e-08	5.28282012600334e-07	2.7622585651354e-08	2.36901620561071e-07	0	0	0	0	3.24584472638357e-08	0	1.46376472382639e-07	3.35423333764464e-07	8.44077866786124e-07	0	0	0	3.61543356279285e-06	1.1413137002578e-06	0	4.75976086961391e-07	7.57879598396569e-08	0	3.96363169736087e-06	9.74766321706613e-08	0	0	2.86975024391442e-08	4.63212647446955e-08	0	8.34685598528449e-07	6.1541788582232e-08	1.7601930579746e-06	5.27536300234413e-08	0	0	0	8.49023884315402e-08	8.92604668747174e-07
"blaMOX-3_1_EU515248"	0	0	3.5554991992318e-06	0	0	8.14732182866313e-08	3.46608688738084e-08	2.07768832834837e-07	0	0	3.53603763362421e-08	6.47946204914283e-08	0	2.27934833561333e-07	0	0	5.75617007467911e-08	0	0	0	2.81511424704829e-08	0	0	0	1.17693272125299e-06	0	0	0	0	0	0	0	0	6.01987083321571e-07	0	2.04732899147175e-07	0	0	1.44729556310021e-06	4.95953105319444e-07	2.18811845116661e-07	0	3.24265907382912e-08	1.38840367073104e-07	0	7.20109574753333e-08	1.4911940814149e-07	0	0	0	0	0	2.68203048159827e-08	3.68640545092554e-07	0	7.07066764637838e-08	0	0	0	5.59357425106236e-07	0	1.48063512850669e-07	0	0	0	0	1.29833789055343e-07	0	1.21980393652199e-07	5.70219667399589e-07	3.01456380995044e-07	3.86926840917622e-08	1.91547959075651e-07	0	0	1.73310598928036e-06	0	2.51987340156031e-07	3.78939799198285e-08	0	6.11059886676467e-06	0	0	0	5.73950048782884e-08	0	3.05176405237401e-08	2.38481599579557e-07	3.0770894291116e-08	1.32014479348095e-06	1.58260890070324e-07	0	0	0	1.41503980719234e-07	6.46368898058299e-07
"blaMOX-4_1_FJ262599"	8.17818665803268e-08	0	7.50974597220922e-06	2.65544764819482e-08	0	0	3.46608688738084e-08	8.90437855006442e-08	0	7.94105135231737e-08	0	0	0	6.51242381603809e-07	2.6892182356534e-08	5.90492364343237e-08	5.75617007467911e-08	3.14204865782836e-08	0	2.82567397198519e-08	1.9705799729338e-07	0	0	2.63463651237357e-06	1.60062850090407e-06	0	1.10565026350963e-07	0	0	0	0	2.9702610924846e-08	0	1.58417653505677e-06	0	1.02366449573587e-07	0	0	3.52546355114154e-06	4.29826024610185e-07	3.55569248314574e-07	0	3.24265907382912e-08	1.38840367073104e-07	0	0	1.4911940814149e-07	8.44041049092382e-08	6.10024768835689e-08	0	0	0	1.60921828895896e-07	2.45760363395036e-07	4.56532491463071e-08	1.41413352927568e-07	0	0	2.55406751122868e-07	8.39036137659354e-07	0	3.25739728271472e-07	0	0	0	0	6.49168945276713e-08	0	1.21980393652199e-07	3.01881000388018e-07	8.74223504885628e-07	3.86926840917622e-08	1.91547959075651e-07	0	0	2.36716915609025e-06	0	8.39957800520102e-08	0	0	5.11969094242445e-06	1.29968842894215e-07	2.89310723854563e-08	0	2.86975024391442e-08	4.63212647446955e-08	3.05176405237401e-08	5.06773399106558e-07	0	3.48895409705679e-06	5.27536300234413e-08	2.70448612856894e-08	0	4.10432049916418e-08	5.66015922876934e-07	7.38707312066627e-07
